node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,155.492850,162.894965,183.982846,217.186505,321.815680,386.357609,445.133552,527.993083,573.543768,652.583677,70.749856,115.015283,136.623111,230.674810,301.006619,388.985948,450.135987,516.309969,610.996096,651.199542,0.000000,60.092509,130.970261,208.710686,301.124817,394.970738,456.422121,516.500531,580.379310,649.539771,118.438404,136.574783,156.060603,234.727064,289.464037,411.825940,449.847067,544.702782,622.917576,708.422557,143.973468,193.649991,259.767767,302.422011,370.976347,422.490656,503.702217,573.421539,652.244397,695.748825,260.254137,285.124569,306.820791,365.452181,374.119616,451.341154,548.603913,591.955236,658.135832,755.881449,311.821872,322.269856,371.700163,384.728062,461.448413,497.002333,555.349873,620.664217,704.973021,758.473484,375.074424,409.462616,451.332633,480.344192,498.998994,549.642558,614.689831,681.585476,759.941564,817.086023,457.999259,486.801845,508.335617,514.273441,602.453771,649.607525,669.128664,735.759740,799.244158,865.807456,550.499889,572.647031,589.746483,630.307088,628.420484,676.721471,742.440640,794.494626,850.031411,905.843294
21,181.141479,146.171840,145.052022,167.112224,269.800714,329.425257,387.728750,469.703661,515.170245,593.646945,114.578037,82.960031,87.776946,172.655311,241.833948,329.315493,390.671007,456.882400,551.127042,591.419630,60.092509,0.000000,70.883964,148.680159,241.690095,335.060012,396.329832,456.411708,520.297784,589.467108,136.871178,104.214673,108.526909,183.088835,232.203659,354.520206,391.724983,485.972555,563.357343,648.898705,155.944844,168.176409,221.262698,254.705123,319.595183,367.667475,447.768611,515.440071,594.316850,637.868210,262.163369,268.082319,275.589471,326.987422,328.860943,402.769278,496.265083,538.730869,602.720362,699.405856,317.388083,309.823636,349.942500,348.792616,421.331271,453.106215,507.458712,569.045909,651.733847,704.351923,378.566562,395.323628,429.753884,449.954112,461.341455,508.512796,569.679130,633.219859,709.301352,764.958214,453.990634,477.087102,491.662355,488.993394,569.505860,611.522854,627.887852,689.936310,750.067433,816.618980,551.343871,564.392836,574.192880,604.679029,596.398232,641.188320,704.797247,751.038967,805.842988,858.588410
22,227.735307,155.404421,121.962821,119.265219,213.014627,263.491831,320.766648,401.227863,446.514933,524.157633,178.394764,91.979737,62.342850,106.541962,172.494179,258.970843,320.583214,386.804645,480.449688,520.844023,130.970261,70.883964,0.000000,78.159802,172.508772,264.661654,325.467612,385.568920,449.478606,518.670327,184.104198,105.956155,80.294883,132.864204,167.902530,288.953062,324.561617,417.571484,493.503454,579.074286,195.538826,164.754936,192.104077,208.019272,264.711770,306.302439,384.052857,448.219062,527.060861,570.631413,282.679763,266.013558,253.902973,292.449614,283.811285,351.105329,437.923217,478.818116,539.284111,634.201136,339.135638,311.205146,337.867434,317.276335,382.028023,407.798250,455.694481,511.384596,591.376689,642.576748,395.902539,391.439638,415.554479,423.685057,424.857344,466.484858,521.567602,579.942916,652.487058,705.885508,460.800622,476.620666,482.369283,468.769652,537.993590,572.668608,584.592390,639.940986,695.170456,761.504579,562.035746,564.191521,564.965375,582.356263,565.820003,605.514719,665.833280,703.997553,757.578968,805.998922
23,295.917695,204.824997,149.636788,114.408552,173.636337,201.727556,255.353751,331.522499,376.138980,451.580101,255.308832,153.320506,112.512197,62.074841,104.422747,185.094433,247.166823,313.106115,404.568121,445.297984,208.710686,148.680159,78.159802,0.000000,95.383517,186.505446,247.957926,307.926329,371.735309,440.858575,243.923940,145.140286,102.333775,97.741949,99.445142,215.345062,248.844609,340.446966,415.427839,500.999807,248.824402,184.266955,176.898240,165.920882,206.523752,237.912012,311.871918,372.078641,450.763600,494.298794,313.165273,274.563022,240.996660,260.587035,238.509523,294.521887,371.613243,410.346900,466.668425,559.613553,368.004334,320.402229,330.656541,287.877374,340.304335,357.929860,397.068526,445.255786,521.828438,571.366641,418.142933,391.096568,402.716694,396.524369,385.411379,419.436641,466.462401,518.315376,586.510284,637.299302,469.936408,477.400653,473.176151,447.452664,502.131678,527.760574,534.397259,581.604182,631.091314,696.929873,573.154216,563.367783,554.091825,556.367288,530.601121,563.879817,619.802552,648.555110,700.474840,743.971768
24,389.520731,291.876214,229.720918,180.771066,187.576401,169.361059,207.808804,268.874148,310.322334,378.749523,350.520014,246.570430,204.874326,117.685105,86.826688,120.521476,178.403175,240.382985,323.189920,364.501842,301.124817,241.690095,172.508772,95.383517,0.000000,96.168023,162.598747,220.691015,283.320066,351.675328,317.399395,211.823243,168.375093,110.697462,43.606110,122.695477,153.812621,245.164003,321.803022,407.297922,315.976411,227.148213,183.397719,136.940123,141.141224,152.410865,219.765921,276.756148,355.398079,398.925983,353.244142,293.627671,238.394802,230.011273,190.615679,224.544198,285.782907,321.512110,373.418112,464.852575,403.170881,336.183651,325.930734,257.886611,289.255656,294.652905,320.661074,358.774123,431.204816,479.058762,443.444175,390.940135,386.458224,362.168037,335.234401,357.793051,393.193515,436.361812,499.230540,547.210332,477.708223,474.782519,458.430112,418.423223,452.698552,466.240575,466.130976,502.896990,545.597907,610.628089,580.192411,556.131544,534.725506,518.083420,481.284699,505.795252,555.424581,572.631884,622.266771,660.144145
25,470.722659,364.981674,298.609331,243.461889,206.116452,144.551394,154.856087,191.556851,227.906619,289.039642,440.426142,329.337801,287.567909,187.247584,122.511758,70.991091,102.884290,154.351047,228.794202,270.131625,394.970738,335.060012,264.661654,186.505446,96.168023,0.000000,68.098434,124.636237,187.172031,255.687160,412.953123,307.152303,264.147460,200.003554,125.870767,86.717450,89.387948,161.345763,229.572191,315.058595,410.430622,316.648077,260.804839,199.962262,165.068368,133.085140,165.325537,197.910306,273.837452,316.573559,438.102427,370.007789,305.330028,276.199845,225.133733,223.335995,245.523483,270.900674,305.997325,388.360068,484.653171,408.906778,385.487513,301.610169,307.489388,295.991970,298.215111,312.651689,371.501777,413.064359,518.707931,450.927419,433.806763,393.787089,350.889507,356.841823,372.190904,397.431817,446.899995,486.896969,540.788327,530.163461,504.292748,452.596524,463.096736,460.317125,450.271942,468.316312,496.459266,558.665020,640.601705,605.742715,574.195095,539.049692,490.756218,503.243336,542.698848,541.373341,586.070852,612.752680
26,520.572222,410.495290,343.123723,286.609207,225.983019,144.605071,127.225666,135.065632,165.667652,221.749859,497.725395,382.236446,341.250061,237.668285,166.239683,82.195373,62.456933,91.461611,160.873227,202.220415,456.422121,396.329832,325.467612,247.957926,162.598747,68.098434,0.000000,60.200529,124.216427,193.487627,479.993585,374.350294,330.972284,268.098344,193.969138,129.129886,107.215092,132.616819,179.149678,262.479028,478.081059,384.729200,327.522220,264.668604,220.471790,173.206543,173.190163,172.793165,239.744225,279.754979,505.574299,435.862229,369.201201,333.979906,280.495479,262.543693,256.719567,271.323775,287.725124,356.980631,551.371801,473.593082,446.125988,357.810500,352.264211,332.250605,319.337103,314.618500,358.538578,392.584604,583.696760,511.107477,489.126057,442.685586,392.884513,389.300735,391.070937,401.946367,438.617126,470.368095,601.536559,587.925666,558.174059,501.686876,499.436755,486.788775,470.394450,474.313935,489.873146,548.497410,699.816015,660.485416,624.422027,580.090274,526.039322,530.981356,563.056169,548.427149,588.562882,605.733030
27,579.424977,468.418096,401.021073,344.448263,276.415249,189.723668,155.852710,126.465913,140.965077,177.888128,557.851030,441.905482,401.090246,297.292979,225.336656,138.292232,96.385777,77.602497,107.785945,148.449460,516.500531,456.411708,385.568920,307.926329,220.691015,124.636237,60.200529,0.000000,64.017419,133.288685,537.532425,431.698606,388.781122,322.900733,248.900809,163.275473,128.669311,104.967913,125.161125,205.458009,534.579265,438.500154,376.901762,311.291747,257.844924,200.473625,173.743899,142.834299,196.871790,233.352128,556.104289,482.874304,413.379678,370.847865,315.876645,283.184439,252.845031,257.106830,256.408618,313.121052,599.764049,518.332630,485.125135,392.494991,375.193089,347.588176,321.316679,299.810303,329.475351,356.599504,628.493357,549.003313,521.170379,468.160739,412.193524,399.561200,388.835012,386.729464,411.744812,436.292201,639.684875,622.196025,587.949382,526.636268,511.423459,489.580501,467.627704,458.949107,463.592614,518.564001,735.434107,690.615352,649.543936,595.819888,536.645584,534.319399,559.166736,532.905633,568.670889,577.778376
28,642.394565,530.710030,463.370303,406.840280,333.874438,245.204096,202.517395,147.355469,141.217529,145.355953,621.828679,505.561601,464.878997,360.969701,288.759849,200.693000,151.821849,107.610420,66.948272,100.186029,580.379310,520.297784,449.478606,371.735309,283.320066,187.172031,124.216427,64.017419,0.000000,69.271348,599.132699,493.269315,450.799105,382.756516,309.287109,212.316513,172.493365,108.883775,77.868306,147.302421,595.267751,497.061775,432.134398,364.937034,305.301172,242.420814,195.260314,134.641542,163.136012,192.045267,611.460438,535.429266,463.963572,415.644021,360.364783,315.911745,263.558486,256.405724,235.126920,272.863837,653.047086,568.674291,530.535933,435.074006,407.471913,373.419403,334.874366,296.289533,307.998097,325.681292,678.369548,592.920002,559.870111,501.276763,440.344766,419.185726,395.977003,379.826095,390.775861,406.174348,683.294205,662.229971,623.934299,558.557862,530.814086,499.922398,472.520061,450.297243,442.360030,492.250352,776.171314,726.256374,680.557280,617.983128,554.313615,544.570772,561.488410,522.907207,553.325525,553.114517
29,710.719055,598.494905,531.255245,474.813208,398.257003,308.926158,261.352053,192.606918,170.910112,137.624857,691.060514,574.518867,533.953912,429.974158,357.611761,269.050613,217.148285,163.717547,77.295109,79.127872,649.539771,589.467108,518.670327,440.858575,351.675328,255.687160,193.487627,133.288685,69.271348,0.000000,666.337583,560.545572,518.485405,448.863006,376.022705,272.541830,230.870882,148.412384,70.190480,93.567052,661.685725,561.823687,494.356524,426.288942,362.515812,296.908603,236.650746,157.932817,150.834032,164.772562,673.159065,594.908219,522.110482,469.257295,414.396007,361.009664,291.136391,273.250437,230.801390,241.311709,712.770781,626.050555,583.710973,486.565696,450.229853,411.010008,362.075513,307.962109,298.953290,304.247927,734.897860,644.344629,606.703602,543.486403,478.773142,449.950502,414.988675,384.566900,379.270497,383.235095,733.963196,709.631077,667.734659,599.039652,559.479604,519.979421,487.472269,451.250154,429.222926,472.127034,823.702892,769.093882,719.170625,648.398634,580.960159,563.845526,572.267146,520.962951,544.921211,533.992371
30,269.844763,276.187796,281.899870,299.069213,397.001106,443.823760,498.975138,575.117939,619.391936,693.012794,180.312910,218.190948,223.100771,289.132132,348.072255,427.063951,488.930140,554.017711,640.505611,681.783138,118.438404,136.871178,184.104198,243.923940,317.399395,412.953123,479.993585,537.532425,599.132699,666.337583,0.000000,105.867576,149.066496,219.022569,290.394363,404.572289,446.293268,542.889285,628.278262,711.835653,27.499920,123.741723,203.945595,265.156751,339.779448,401.923834,485.148977,565.003378,641.743695,684.144310,144.587652,187.153768,230.278377,299.304116,323.965988,406.614558,513.136464,558.759104,633.077626,734.657567,193.991807,216.639536,275.603697,312.082291,394.265576,437.538509,504.992600,580.749117,669.540487,725.847797,257.477506,303.068644,352.532567,393.721923,425.271682,482.002801,554.939170,629.862780,714.168514,775.777342,343.032835,375.317657,402.817906,419.059389,517.488843,573.394840,599.281847,676.020437,748.230675,814.058249,433.101355,459.468215,482.218607,533.767807,541.472016,595.190109,664.043332,728.022698,784.724990,848.014468
31,283.174389,244.808675,225.354854,224.392890,311.260299,346.849778,399.675219,472.961952,516.644367,588.826777,206.310473,178.421091,163.346326,198.535911,249.154165,323.893619,385.365639,449.854217,535.012893,576.321768,136.574783,104.214673,105.956155,145.140286,211.823243,307.152303,374.350294,431.698606,493.269315,560.545572,105.867576,0.000000,44.293846,114.928861,184.753844,301.036241,342.257477,438.951995,523.416431,607.427429,105.172591,64.441516,123.250457,171.355921,243.937464,302.257437,385.409027,462.624965,540.208920,583.061123,176.928383,165.998978,172.486375,228.885133,239.621980,319.183582,420.978280,465.672829,536.583002,636.972178,233.342985,209.556785,245.904110,248.570743,324.888922,361.245018,421.942620,491.375959,578.052105,633.115267,290.020836,293.289632,325.636093,346.938567,362.597099,413.131410,479.205755,548.207389,628.766471,687.827948,357.413900,376.669638,388.357518,384.878387,467.738636,513.209896,532.593714,600.514599,666.363302,732.823165,457.601474,464.296198,471.030894,500.660080,494.210267,540.984472,606.157919,658.287855,714.008956,771.260638
32,288.794800,232.730514,202.048692,191.934503,272.182223,303.619435,355.816921,428.687839,472.350604,544.654686,221.193567,166.858568,142.425417,158.765596,205.623532,279.600354,341.093317,405.665720,491.439215,532.717295,156.060603,108.526909,80.294883,102.333775,168.375093,264.147460,330.972284,388.781122,450.799105,518.485405,149.066496,44.293846,0.000000,79.561605,143.895538,263.252697,303.616069,400.143231,483.238206,567.771280,149.466208,87.349944,115.511763,146.956864,215.020358,268.762757,351.184199,425.499609,503.711239,546.884729,212.942058,186.702003,174.983186,219.867917,220.443455,295.706157,392.749002,436.425457,504.378550,603.521427,268.675953,232.299369,257.663827,242.918319,313.257864,344.599656,400.084313,464.634736,549.367018,603.344314,322.064942,311.341261,335.678602,347.123066,354.017225,400.133669,461.350686,526.159758,603.910628,661.097542,382.440092,396.758574,402.123760,390.226516,464.230652,503.776968,519.444816,581.838216,643.542235,710.115148,484.440692,484.249971,484.751662,504.641012,491.595526,534.379387,597.098376,642.546265,697.433942,751.041059
33,358.419040,286.012512,240.288322,211.548303,264.417405,271.655591,316.054996,379.571177,420.859862,487.767704,297.518769,224.658764,190.420560,158.391376,176.162300,230.857979,289.042194,350.181584,428.671982,469.978754,234.727064,183.088835,132.864204,97.741949,110.697462,200.003554,268.098344,322.900733,382.756516,448.863006,219.022569,114.928861,79.561605,0.000000,74.164461,186.116029,227.472983,324.153590,409.262481,492.884500,212.854169,117.012166,81.529742,75.205056,136.625075,189.263063,271.888422,347.770656,425.540373,468.521619,242.632434,187.513382,144.496762,164.730386,150.986476,220.216856,313.948971,357.242628,424.824138,524.125903,293.273496,232.027252,234.584398,191.417642,250.202544,274.955737,325.028209,386.317617,470.250691,523.957592,336.249814,296.659142,305.212827,299.930186,293.957651,333.759759,389.327637,450.419497,526.288092,582.558841,378.829886,382.679319,375.983044,349.954390,409.023554,440.417978,451.729287,508.508261,567.023457,633.564550,482.159458,467.738076,456.567908,459.830403,437.243560,474.219094,533.439680,571.595242,625.547636,676.094638
34,393.445841,304.156023,246.746628,203.717269,226.094093,212.934247,250.708316,308.628506,348.807461,414.132035,345.163609,251.789868,211.655257,141.195180,127.009419,162.206729,217.671607,277.186491,354.507853,395.816327,289.464037,232.203659,167.902530,99.445142,43.606110,125.870767,193.969138,248.900809,309.287109,376.022705,290.394363,184.753844,143.895538,74.164461,0.000000,122.392673,160.901408,256.909363,339.342816,423.943834,285.986157,190.833386,140.918902,93.805044,110.156192,139.144966,216.233435,284.115991,362.867504,406.338364,314.059752,251.365621,194.830611,188.327183,152.637191,197.481529,272.395309,311.872105,371.458216,467.257118,362.625225,293.336920,282.359610,216.345969,253.493073,264.215890,298.519269,346.054479,423.992580,474.733663,401.222205,347.338307,343.685392,322.115178,299.469100,326.875048,368.986053,418.960966,487.345900,539.011314,434.156903,431.265313,415.662667,377.531860,417.191421,435.639031,439.011452,482.790854,531.682716,597.576380,536.598044,512.891287,492.612564,479.484287,445.826838,473.755855,526.409469,550.510790,601.859822,644.541851
35,511.150551,414.535940,351.746143,300.830804,284.224030,230.613986,240.003115,264.106465,293.691330,341.020187,466.996125,368.305618,326.880921,238.734120,189.403526,157.565684,182.575384,219.979708,269.810670,309.188831,411.825940,354.520206,288.953062,215.345062,122.695477,86.717450,129.129886,163.275473,212.316513,272.541830,404.572289,301.036241,263.252697,186.116029,122.392673,0.000000,42.421181,138.384168,225.423539,307.617358,396.339747,292.449882,222.032811,153.762469,94.569493,46.600687,97.074134,162.307020,240.803053,284.181655,400.618174,323.197468,251.738028,207.800726,153.146722,137.341472,167.313984,199.883760,251.340428,345.272606,440.921940,356.572926,321.866203,230.260121,224.331002,209.612840,213.551351,238.719787,308.589377,356.501508,466.482911,385.916598,360.683081,313.742613,266.407526,270.152658,287.684055,319.838469,377.960885,424.659264,476.596407,460.473607,429.251118,372.758014,377.016452,373.794897,364.992942,388.983048,425.374344,489.712017,573.166071,531.680862,495.388260,454.488229,404.501906,416.586250,457.111957,460.911809,507.874579,540.788253
36,543.141052,442.815529,378.230506,325.094542,295.432861,230.937435,229.608232,240.294465,265.282470,306.094029,502.955186,400.228621,358.431646,264.938724,207.653375,157.223556,167.283063,193.452309,232.541171,270.915851,449.847067,391.724983,324.561617,248.844609,153.812621,89.387948,107.215092,128.669311,172.493365,230.870882,446.293268,342.257477,303.616069,227.472983,160.901408,42.421181,0.000000,96.694523,183.038323,265.595558,438.458684,334.843099,264.224892,195.782091,132.822715,71.840371,75.940354,123.736785,202.618269,246.183896,442.487548,364.163521,291.882702,243.832835,188.577162,156.911205,157.187794,181.559903,221.733530,311.070041,482.001593,396.386491,358.627207,264.484984,248.144302,225.314243,214.513217,223.274552,284.208173,328.469844,505.940802,421.731597,392.522616,340.360303,287.175569,282.104604,287.580111,308.360666,358.124850,400.150885,512.334935,493.736361,459.367841,399.092318,392.283859,380.676815,366.557970,379.584526,407.355634,470.007585,607.162148,562.030999,522.067760,473.572576,418.830323,424.615928,459.304429,452.951830,496.954084,523.589537
37,630.965581,526.286997,459.951174,404.658417,356.361207,277.198343,254.777839,230.833207,239.317669,254.236723,595.683443,488.748457,446.837188,348.310477,283.190764,210.945114,190.696780,182.357795,175.832044,206.698383,544.702782,485.972555,417.571484,340.446966,245.164003,161.345763,132.616819,104.967913,108.883775,148.412384,542.889285,438.951995,400.143231,324.153590,256.909363,138.384168,96.694523,0.000000,89.496745,169.328672,534.679463,430.199630,357.348024,288.640594,219.691552,152.501357,88.768590,40.220839,112.492396,155.347236,533.595118,452.496397,378.569337,322.346308,268.029751,212.719525,155.160864,153.192345,155.456505,227.879417,570.122385,481.212715,436.265369,338.699767,302.674915,265.897233,226.225358,195.396657,227.269954,259.980566,589.063761,496.255721,458.379985,396.275484,333.299765,310.341876,289.232566,281.973644,308.641330,337.877100,585.683621,561.280138,520.094470,452.651520,421.931341,392.323167,366.958228,354.090159,360.331090,417.214572,675.362341,621.849354,573.892647,509.208759,445.476658,437.068762,457.420802,427.991194,463.877190,475.414695
38,698.155800,589.226514,521.928154,465.501076,401.506994,314.767343,277.002769,225.188015,215.984746,201.495543,669.969362,558.047235,516.482112,414.297114,344.373481,261.003819,221.114129,184.648579,128.978890,145.063320,622.917576,563.357343,493.503454,415.427839,321.803022,229.572191,179.149678,125.161125,77.868306,70.190480,628.278262,523.416431,483.238206,409.262481,339.342816,225.423539,183.038323,89.496745,0.000000,85.572119,621.199991,517.873226,446.189051,377.492001,309.171243,241.997130,173.349415,89.617077,87.888844,114.178509,622.958290,541.992474,468.033875,410.940567,356.998591,297.558165,221.791776,203.070869,165.023292,194.998276,659.605108,570.460631,524.273819,426.333923,384.804381,343.654212,292.385188,238.267916,235.988548,249.198283,677.965457,583.250743,542.720883,477.388315,411.411306,380.624179,344.828450,316.577739,318.035278,329.585550,672.036787,645.673736,601.999991,532.064855,489.671703,449.820509,417.679351,384.644343,369.090172,416.600291,759.580140,702.730324,651.312918,578.746829,510.935570,493.734588,503.224962,455.600906,482.506828,477.882673
39,782.698605,672.969373,605.589826,549.056891,480.641846,392.331587,349.166438,285.173553,264.420564,223.065973,755.482103,643.094302,601.619110,499.052859,428.511873,343.426165,298.683455,252.487080,170.806154,165.388531,708.422557,648.898705,579.074286,500.999807,407.297922,315.058595,262.479028,205.458009,147.302421,93.567052,711.835653,607.427429,567.771280,492.884500,423.943834,307.617358,265.595558,169.328672,85.572119,0.000000,703.956798,599.477743,525.910081,457.282564,386.541861,319.187302,243.142605,155.132674,101.798907,91.086839,700.559886,617.821825,543.296583,482.315651,430.030822,363.121758,271.698464,240.807475,175.819193,155.801095,734.705900,643.657625,593.252226,495.074178,444.631512,398.756511,337.028334,265.675516,232.431195,224.936015,749.207641,649.428110,604.006907,534.285731,465.315410,425.993585,376.257193,329.410339,306.762966,300.527178,736.348766,706.302168,658.766360,585.824370,529.399456,479.238329,441.115851,389.560466,353.901117,390.208904,819.275403,757.130323,701.009561,619.062934,547.609861,521.089049,518.957313,454.663291,471.950893,452.138617
40,296.726667,298.600014,300.018073,313.120861,408.201639,450.262220,504.076103,578.089811,621.815548,693.796168,207.400875,238.537448,239.757296,298.016403,353.227280,429.066176,490.511363,554.864715,638.929817,680.271451,143.973468,155.944844,195.538826,248.824402,315.976411,410.430622,478.081059,534.579265,595.267751,661.685725,27.499920,105.172591,149.466208,212.854169,285.986157,396.339747,438.458684,534.679463,621.199991,703.956798,0.000000,108.008910,188.123996,252.248789,326.920624,390.695021,473.609708,555.180452,631.070517,673.054230,117.370597,161.437419,208.686035,279.091795,307.009683,389.979930,497.731840,543.589765,619.295850,721.323588,167.848794,189.539772,249.644640,290.342860,373.019445,417.585426,486.524868,564.072835,653.451082,710.159493,231.150197,275.761774,325.957445,368.864359,402.588968,460.226926,534.396117,610.630165,695.864689,758.204964,315.825590,347.828631,375.506423,392.832776,492.580478,549.801717,576.736935,655.134175,728.828414,794.385725,406.677244,432.077083,454.771510,507.228239,516.216690,570.681011,639.925297,705.813845,762.629563,827.159529
41,344.963522,309.016342,286.359602,279.252584,357.232123,380.600890,428.954372,495.671124,537.464506,604.771964,264.384286,242.535531,225.013684,243.951632,282.544187,346.336738,405.503845,467.140061,544.958197,586.202344,193.649991,168.176409,164.754936,184.266955,227.148213,316.648077,384.729200,438.500154,497.061775,561.823687,123.741723,64.441516,87.349944,117.012166,190.833386,292.449882,334.843099,430.199630,517.873226,599.477743,108.008910,0.000000,80.387146,144.663053,219.185592,283.745700,366.316273,449.006878,524.150815,565.844599,129.542369,102.113755,113.793125,178.038633,200.226942,282.935758,390.003808,435.786869,511.287260,613.336225,183.774038,146.645290,181.784084,193.926520,274.162952,315.255778,381.482873,457.092717,546.087776,602.591473,235.079398,229.133047,261.642892,286.694479,308.488634,362.544309,433.145486,506.700348,590.542374,652.036499,296.050322,313.103579,323.917582,322.046987,409.018962,458.609273,481.193874,554.520385,625.127142,691.128497,397.537754,400.768034,406.589511,438.040490,434.822197,484.054392,550.835413,608.819179,665.186189,726.309270
42,402.403955,347.067975,310.087341,288.190163,345.930319,350.166079,391.206470,448.693515,487.747076,549.271303,329.066328,281.823275,254.084609,238.610705,256.527431,303.124684,357.709595,414.908379,484.590409,525.344755,259.767767,221.262698,192.104077,176.898240,183.397719,260.804839,327.522220,376.901762,432.134398,494.356524,203.945595,123.250457,115.511763,81.529742,140.918902,222.032811,264.224892,357.348024,446.189051,525.910081,188.123996,80.387146,0.000000,68.710690,141.200544,207.480718,288.858427,373.382423,447.059100,488.168768,179.373073,110.459512,64.312569,106.046129,120.251347,202.680627,309.654021,355.477265,431.490470,533.733143,223.883414,152.910103,153.767404,127.671698,201.697027,238.690615,302.349177,376.803751,465.706366,522.209469,260.306399,215.169873,227.032965,231.890857,240.299365,289.885146,356.803227,428.114599,510.992149,572.027355,297.698718,301.269551,296.692312,276.972871,348.860738,390.759895,409.361418,478.244449,546.538162,612.758905,400.959222,386.684574,378.198257,390.252809,376.132089,419.925624,483.919833,535.150094,590.992476,649.513029
43,432.506116,360.977434,313.270686,279.999723,317.618051,306.070904,340.538827,390.838101,427.858488,485.842198,368.126313,299.859856,265.327821,221.847810,220.225095,250.453827,300.487979,354.109159,419.072487,459.490673,302.422011,254.705123,208.019272,165.920882,136.940123,199.962262,264.668604,311.291747,364.937034,426.288942,265.156751,171.355921,146.956864,75.205056,93.805044,153.762469,195.782091,288.640594,377.492001,457.282564,252.248789,144.663053,68.710690,0.000000,74.713606,139.417308,221.676695,305.178216,379.640051,421.205841,246.881121,171.662070,105.544622,96.662188,75.792641,148.919674,249.816166,294.835549,367.938812,469.532223,288.541863,209.051243,189.827160,124.647277,175.636117,199.987227,253.132239,320.036045,406.875464,462.296507,319.059533,255.233254,249.937668,232.533789,220.067268,258.558194,315.280285,379.255547,457.993632,516.526483,343.503848,338.196720,321.906649,286.113596,336.308822,365.398804,376.600037,435.248488,496.822147,563.385886,445.100871,419.192177,399.337555,391.798853,364.739532,399.748424,458.337372,497.215352,551.558499,604.102532
44,492.363902,410.580215,355.733762,313.868900,328.089648,295.770073,318.190080,353.909624,386.098676,435.553045,434.101322,354.139456,316.029008,251.284375,227.121572,229.098866,267.623661,311.932273,364.173517,403.232955,370.976347,319.595183,264.711770,206.523752,141.141224,165.068368,220.471790,257.844924,305.301172,362.515812,339.779448,243.937464,215.020358,136.625075,110.156192,94.569493,132.822715,219.691552,309.171243,386.541861,326.920624,219.185592,141.200544,74.713606,0.000000,67.399992,147.657973,232.805227,305.861321,347.033994,314.143899,232.964909,159.610896,113.678367,60.292282,87.998412,177.766317,221.893015,293.462051,394.878120,350.748898,263.712195,227.320044,137.453172,149.490414,154.353197,191.432188,249.739614,334.607049,389.249805,373.130550,291.561731,269.299599,230.030150,195.166478,217.287592,259.941180,315.240886,389.706593,446.109771,382.216143,367.455116,339.364210,288.454936,312.117999,325.996290,328.906640,376.051703,430.981641,497.456698,479.510019,441.113895,409.399673,380.821061,340.637732,364.908406,416.354880,442.133541,494.493177,541.288068
45,532.575505,441.538269,381.312313,333.180671,325.852545,276.268148,286.587825,308.180113,335.657251,377.916045,481.837793,390.849015,350.412156,270.068050,228.215855,203.691870,228.614333,262.764631,303.938936,341.750199,422.490656,367.667475,306.302439,237.912012,152.410865,133.085140,173.206543,200.473625,242.420814,296.908603,401.923834,302.257437,268.762757,189.263063,139.144966,46.600687,71.840371,152.501357,241.997130,319.187302,390.695021,283.745700,207.480718,139.417308,67.399992,0.000000,83.279785,165.903364,240.428024,282.387284,381.543265,299.995351,226.141262,173.268424,118.029114,90.799939,134.025943,172.734296,235.739773,334.936726,417.639077,329.344206,288.152121,192.991235,179.066871,163.022933,171.201039,207.536779,285.077323,336.755071,437.989679,350.609084,320.697232,269.923248,220.341096,223.803940,245.057534,283.958084,348.684258,399.882654,441.102254,421.921318,387.808946,328.853062,330.418687,328.237979,321.207635,351.007983,393.968781,459.459629,535.411676,490.452934,451.750309,408.258797,357.903898,370.697755,412.826651,421.619630,470.339704,508.001326
46,607.789056,511.569994,448.469092,396.821399,371.311995,305.817948,299.782525,297.469343,314.605935,339.675359,561.282579,465.064239,423.760131,335.257668,281.903216,232.465910,235.529399,248.591344,261.719337,294.585708,503.702217,447.768611,384.052857,311.871918,219.765921,165.325537,173.190163,173.743899,195.260314,236.650746,485.148977,385.409027,351.184199,271.888422,216.233435,97.074134,75.940354,88.768590,173.349415,243.142605,473.609708,366.316273,288.858427,221.676695,147.657973,83.279785,0.000000,88.035386,158.215287,199.530005,459.193939,375.345045,300.688189,239.352243,186.931464,124.503841,83.604407,105.791116,155.232691,252.394777,491.787410,400.516416,351.522436,253.387702,213.909355,178.169448,148.178544,147.336858,211.724423,259.552765,506.485266,409.933508,370.143659,307.513854,245.150093,226.418711,218.285942,232.775541,283.160353,327.865282,498.708103,473.101315,431.353024,364.033567,338.419447,316.603377,297.623067,304.362033,331.878455,395.098540,587.144030,533.080877,485.574009,424.140807,363.212039,361.234813,390.144715,378.026472,421.252528,447.995522
