source_id,target_id,distance
17,22,372.576184
17,23,289.812390
17,24,255.426533
17,25,168.509056
17,26,83.574282
17,27,80.018127
17,28,112.075022
17,29,172.930028
17,30,556.719691
17,31,476.741807
17,32,410.495888
17,33,329.392840
17,34,261.982709
17,35,207.566543
17,36,131.865376
17,37,165.113032
17,38,147.605130
17,39,200.494960
17,40,533.103542
17,41,494.145476
17,42,423.185263
17,43,380.973545
17,44,323.365200
17,45,256.445302
17,46,205.307441
17,47,199.937283
17,48,261.857992
17,49,284.149306
17,50,595.339633
17,51,531.986137
17,52,446.257382
17,53,381.991839
17,54,357.799347
17,55,325.787516
17,56,295.353601
17,57,296.191600
17,58,297.707820
17,59,328.443030
17,60,602.709528
17,61,539.469552
17,62,506.134052
17,63,455.701784
17,64,444.143460
17,65,410.907830
17,66,377.218778
17,67,379.883022
17,68,382.211523
17,69,382.428805
17,70,663.045086
17,71,605.233705
17,72,564.466735
17,73,517.921548
17,74,466.236731
17,75,447.505321
17,76,420.454836
17,77,421.111612
17,78,452.617873
17,79,475.044314
17,80,710.981408
17,81,644.293571
17,82,617.408580
17,83,563.835456
17,84,522.346654
17,85,506.816627
17,86,499.283929
17,87,504.136456
17,88,529.022596
17,89,564.820620
17,90,746.423189
17,91,736.433011
17,92,694.509290
17,93,632.711748
17,94,631.888857
17,95,624.190308
17,96,610.073865
17,97,573.200758
17,98,600.806835
17,99,609.069030
18,19,68.305752
18,20,600.121051
18,21,519.523286
18,22,446.629847
18,23,363.007268
18,24,330.296460
18,25,243.161544
18,26,157.800824
18,27,132.432956
18,28,91.344435
18,29,131.535725
18,30,630.803742
18,31,551.572056
18,32,485.501093
18,33,404.083202
18,34,335.218167
18,35,280.113333
18,36,196.287434
18,37,199.695489
18,38,151.751187
18,39,187.037540
18,40,608.173566
18,41,568.931009
18,42,498.053524
18,43,454.031648
18,44,394.678516
18,45,317.289243
18,46,259.574365
18,47,236.273754
18,48,270.048235
18,49,274.985073
18,50,669.904604
18,51,606.090222
18,52,519.529529
18,53,452.920439
18,54,426.391450
18,55,385.676996
18,56,341.026791
18,57,331.523723
18,58,317.934193
18,59,327.912455
18,60,676.443033
18,61,611.890879
18,62,577.145677
18,63,523.741241
18,64,505.879828
18,65,465.705027
18,66,424.035379
18,67,412.675174
18,68,395.664478
18,69,389.582079
18,70,733.706251
18,71,674.141907
18,72,630.903651
18,73,582.510940
18,74,525.224706
18,75,494.899352
18,76,461.564128
18,77,454.268842
18,78,466.870435
18,79,484.990264
18,80,780.082229
18,81,711.404998
18,82,682.375457
18,83,621.813372
18,84,576.520924
18,85,553.880222
18,86,538.717982
18,87,534.213230
18,88,548.842566
18,89,573.535608
18,90,812.828408
18,91,800.606971
18,92,755.675643
18,93,689.984214
18,94,681.837246
18,95,669.478561
18,96,648.257106
18,97,598.265532
18,98,618.531749
18,99,616.206044
19,20,665.002910
19,21,585.005100
19,22,510.450087
19,23,427.975121
19,24,392.277975
19,25,300.984717
19,26,216.090608
19,27,173.936750
19,28,87.802788
19,29,88.658389
19,30,694.496837
19,31,613.382444
19,32,546.454919
19,33,460.841062
19,34,388.445641
19,35,332.717768
19,36,241.391255
19,37,218.154001
19,38,151.164117
19,39,163.673117
19,40,668.267782
19,41,625.556574
19,42,555.309802
19,43,505.920273
19,44,443.664437
19,45,353.797328
19,46,291.392998
19,47,252.926875
19,48,258.689789
19,49,247.570347
19,50,725.312407
19,51,660.032679
19,52,571.556430
19,53,500.705989
19,54,470.716213
19,55,419.465870
19,56,360.990368
19,57,341.838590
19,58,314.786902
19,59,305.485041
19,60,729.106059
19,61,661.609555
19,62,624.258994
19,63,566.315862
19,64,540.051863
19,65,492.245959
19,66,442.826771
19,67,417.825333
19,68,383.276826
19,69,371.703905
19,70,779.509656
19,71,717.157506
19,72,670.346292
19,73,619.682525
19,74,555.798190
19,75,512.919290
19,76,473.725010
19,77,458.734420
19,78,453.329899
19,79,467.183306
19,80,822.987086
19,81,751.416790
19,82,719.400714
19,83,650.191661
19,84,600.869286
19,85,570.667458
19,86,547.811302
19,87,534.144929
19,88,538.849050
19,89,553.124499
19,90,851.338748
19,91,835.922995
19,92,787.138599
19,93,716.964843
19,94,700.391336
19,95,683.065158
19,96,654.666752
19,97,592.448768
19,98,605.619160
19,99,593.843982
20,21,82.164134
20,22,156.153309
20,23,237.133020
20,24,276.919588
20,25,374.417871
20,26,452.877374
20,27,513.864997
20,28,616.280740
20,29,679.932480
20,30,44.948798
20,31,89.120039
20,32,144.680631
20,33,245.195841
20,34,320.146999
20,35,364.888124
20,36,457.700628
20,37,544.396565
20,38,604.221615
20,39,661.807258
20,40,112.592252
20,41,172.259976
20,42,182.600803
20,43,262.254983
20,44,314.518908
20,45,429.928881
20,46,474.609568
20,47,542.512365
20,48,647.697614
20,49,706.839409
20,50,212.897217
20,51,215.422989
20,52,241.808875
20,53,302.832077
20,54,341.119381
20,55,429.203382
20,56,516.655805
20,57,566.012911
20,58,626.398964
20,59,711.886584
20,60,256.444872
20,61,275.251364
20,62,301.413622
20,63,346.599513
20,64,424.007115
20,65,480.558769
20,66,528.630277
20,67,608.843078
20,68,696.257790
20,69,720.445330
20,70,375.087681
20,71,378.988909
20,72,401.964513
20,73,410.580191
20,74,458.254919
20,75,549.166739
20,76,579.891877
20,77,626.088408
20,78,736.601351
20,79,770.508091
20,80,436.642366
20,81,430.687278
20,82,448.944101
20,83,507.811604
20,84,525.858816
20,85,578.063693
20,86,628.388631
20,87,688.698127
20,88,760.399515
20,89,840.631075
20,90,506.606987
20,91,532.861230
20,92,544.997088
20,93,552.317370
20,94,623.391124
20,95,658.161947
20,96,702.852974
20,97,761.804846
20,98,821.932269
20,99,881.838909
21,22,83.379073
21,23,157.255087
21,24,201.676219
21,25,299.402444
21,26,374.900964
21,27,438.027682
21,28,539.200389
21,29,603.270674
21,30,120.769019
21,31,90.657864
21,32,102.275208
21,33,189.255176
21,34,256.885290
21,35,295.823801
21,36,384.966591
21,37,474.798942
21,38,530.815394
21,39,589.432865
21,40,149.583886
21,41,179.909956
21,42,156.745828
21,43,225.908017
21,44,265.321864
21,45,371.827760
21,46,410.019326
21,47,476.236041
21,48,582.334188
21,49,639.372505
21,50,253.259878
21,51,232.818791
21,52,226.644196
21,53,268.035848
21,54,300.775122
21,55,381.918395
21,56,462.177720
21,57,509.324464
21,58,566.300926
21,59,648.821236
21,60,290.443290
21,61,286.823505
21,62,300.318589
21,63,328.775361
21,64,398.423886
21,65,445.155881
21,66,484.881219
21,67,559.969924
21,68,640.750134
21,69,662.883458
21,70,404.468424
21,71,393.619978
21,72,403.998661
21,73,401.352589
21,74,434.307930
21,75,514.634719
21,76,538.823785
21,77,581.405124
21,78,686.270913
21,79,719.775317
21,80,466.984084
21,81,446.851338
21,82,456.607959
21,83,497.419456
21,84,505.954762
21,85,550.428891
21,86,594.758212
21,87,649.934931
21,88,717.872328
21,89,794.410054
21,90,533.220282
21,91,553.266063
21,92,555.181494
21,93,549.605323
21,94,611.784126
21,95,641.127165
21,96,678.403758
21,97,725.323918
21,98,782.735817
21,99,837.015058
22,23,85.917443
22,24,120.777738
22,25,218.401053
22,26,297.025577
22,27,357.765870
22,28,460.140690
22,29,523.781348
22,30,184.177172
22,31,111.267798
22,32,63.647288
22,33,112.098204
22,34,174.274514
22,35,212.508158
22,36,302.710802
22,37,391.682309
22,38,448.984388
22,39,507.167728
22,40,175.298891
22,41,170.248118
22,42,116.617106
22,43,163.563186
22,44,190.033972
22,45,290.254251
22,46,326.766516
22,47,392.858151
22,48,498.967072
22,49,556.047844
22,50,265.412959
22,51,223.996132
22,52,185.387286
22,53,204.193763
22,54,230.887265
22,55,305.530702
22,56,381.556024
22,57,427.724445
22,58,483.644895
22,59,565.606163
22,60,292.663550
22,61,266.375618
22,62,266.146714
22,63,276.924346
22,64,337.309300
22,65,375.600173
22,66,409.475726
22,67,481.376522
22,68,559.249962
22,69,580.737177
22,70,395.217546
22,71,369.718652
22,72,367.348510
22,73,354.303369
22,74,373.639435
22,75,444.769482
22,76,464.556468
22,77,504.821285
22,78,606.606224
22,79,639.868126
22,80,456.487654
22,81,422.436919
22,82,423.534124
22,83,446.712788
22,84,447.125177
22,85,485.015229
22,86,524.726787
22,87,576.311564
22,88,641.830688
22,89,716.301647
22,90,517.001701
22,91,530.225313
22,92,522.042085
22,93,504.616560
22,94,558.132848
22,95,582.734566
22,96,614.054389
22,97,652.676532
22,98,708.276414
22,99,759.468325
23,24,56.611593
23,25,147.498967
23,26,218.168171
23,27,283.103435
23,28,382.797749
23,29,447.085524
23,30,268.735965
23,31,196.488226
23,32,139.122787
23,33,119.381192
23,34,140.388194
23,35,157.857169
23,36,235.202489
23,37,328.797034
23,38,378.353103
23,39,437.972725
23,40,259.259949
23,41,242.913233
23,42,177.398524
23,43,190.038384
23,44,185.567248
23,45,253.941215
23,46,275.457943
23,47,336.173981
23,48,441.849617
23,49,494.723100
23,50,343.046639
23,51,293.508382
23,52,234.458819
23,53,222.287241
23,54,234.606249
23,55,287.819395
23,56,346.364643
23,57,386.910126
23,58,435.591948
23,59,511.297399
23,60,365.115772
23,61,326.229203
23,62,314.895474
23,63,305.883089
23,64,349.487036
23,65,370.938632
23,66,390.253076
23,67,451.228274
23,68,516.876976
23,69,534.814253
23,70,458.235090
23,71,422.623794
23,72,408.794386
23,73,384.954776
23,74,384.880944
23,75,437.182731
23,76,446.713216
23,77,480.156260
23,78,571.017424
23,79,603.072304
23,80,517.357417
23,81,473.374088
23,82,466.639074
23,83,469.552470
23,84,458.650945
23,85,484.787779
23,86,514.903996
23,87,557.826012
23,88,616.554337
23,89,684.582140
23,90,572.583903
23,91,580.033578
23,92,562.749637
23,93,532.985265
23,94,574.438249
23,95,591.829954
23,96,613.151506
23,97,635.321518
23,98,686.179057
23,99,729.004795
24,25,97.802254
24,26,177.165363
24,27,237.004086
24,28,339.454414
24,29,403.015537
24,30,303.095208
24,31,221.316900
24,32,155.495472
24,33,94.138659
24,34,87.581162
24,35,101.461937
24,36,183.672887
24,37,275.469105
24,38,329.158037
24,39,387.959505
24,40,278.645850
24,41,247.427087
24,42,176.812910
24,43,164.371101
24,44,142.629280
24,45,198.002895
24,46,219.175141
24,47,280.973848
24,48,386.987330
24,49,441.186173
24,50,349.813847
24,51,292.613863
24,52,219.889529
24,53,188.771873
24,54,192.687449
24,55,235.695540
24,56,290.180085
24,57,330.317962
24,58,379.243664
24,59,455.914658
24,60,365.159254
24,61,315.491855
24,62,296.009099
24,63,274.477115
24,64,307.905059
24,65,321.941813
24,66,336.671475
24,67,395.373281
24,68,460.279379
24,69,478.373820
24,70,447.185570
24,71,403.917049
24,72,382.318433
24,73,352.334240
24,74,342.189415
24,75,386.526875
24,76,393.138594
24,77,425.052351
24,78,514.535391
24,79,546.523134
24,80,503.586381
24,81,452.325351
24,82,440.232131
24,83,431.249039
24,84,415.072983
24,85,436.253426
24,86,463.087846
24,87,503.690641
24,88,561.077350
24,89,628.299971
24,90,553.829140
24,91,556.854057
24,92,533.588771
24,93,496.878383
24,94,531.951397
24,95,546.126387
24,96,563.641187
24,97,581.233393
24,98,631.103896
24,99,672.805112
25,26,85.453660
25,27,139.515394
25,28,242.750903
25,29,305.824818
25,30,399.144526
25,31,314.395574
25,32,246.613649
25,33,160.924992
25,34,96.958446
25,35,50.867775
25,36,87.816391
25,37,182.279948
25,38,231.653236
25,39,290.854144
25,40,367.485045
25,41,325.776948
25,42,254.978199
25,43,214.816743
25,44,163.362511
25,45,147.521767
25,46,141.582426
25,47,193.525759
25,48,297.342500
25,49,347.999139
25,50,426.832695
25,51,363.710258
25,52,279.334545
25,53,221.660475
25,54,205.780617
25,55,207.275878
25,56,229.276797
25,57,259.492698
25,58,298.396969
25,59,367.947308
25,60,434.807235
25,61,373.905326
25,62,343.917373
25,63,302.176149
25,64,309.748755
25,65,299.804905
25,66,293.550466
25,67,334.594886
25,68,383.593740
25,69,397.793894
25,70,500.662317
25,71,447.229123
25,72,413.190376
25,73,372.585624
25,74,338.889372
25,75,354.874732
25,76,347.870397
25,77,369.645605
25,78,443.889873
25,79,474.016173
25,80,551.778839
25,81,490.269550
25,82,469.093678
25,83,435.315501
25,84,405.925821
25,85,410.798593
25,86,424.197516
25,87,452.685250
25,88,500.670105
25,89,559.737579
25,90,593.158452
25,91,588.566134
25,92,554.611084
25,93,504.067131
25,94,522.367405
25,95,527.005862
25,96,531.646380
25,97,529.292140
25,98,572.755482
25,99,604.914418
26,27,70.252606
26,28,164.700949
26,29,229.093251
26,30,480.230118
26,31,397.616019
26,32,330.437321
26,33,246.319948
26,34,178.524101
26,35,124.624426
26,36,68.190361
26,37,145.454558
26,38,168.950481
26,39,229.165743
26,40,452.196921
26,41,411.205566
26,42,340.431855
26,43,297.512252
26,44,240.956067
26,45,187.354927
26,46,149.367325
26,47,171.238571
26,48,260.532120
26,49,299.852318
26,50,512.103964
26,51,448.475237
26,52,362.726936
26,53,299.720673
26,54,277.619939
26,55,255.872587
26,56,244.982569
26,57,259.178173
26,58,279.276864
26,59,331.776611
26,60,519.137750
26,61,456.182449
26,62,423.615560
26,63,375.590931
26,64,370.382779
26,65,345.422674
26,66,322.123796
26,67,341.810160
26,68,366.895215
26,69,374.306066
26,70,580.614319
26,71,524.068570
26,72,485.428162
26,73,440.764198
26,74,395.245807
26,75,390.030837
26,76,371.051990
26,77,381.172112
26,78,433.730145
26,79,460.381129
26,80,629.550481
26,81,564.492066
26,82,539.534213
26,83,493.107064
26,84,456.064183
26,85,448.713002
26,86,450.077005
26,87,465.645303
26,88,501.748352
26,89,549.352878
26,90,667.032118
26,91,658.971377
26,92,619.940668
26,93,562.283952
26,94,569.198149
26,95,566.648372
26,96,560.582393
26,97,539.083650
26,98,574.509741
26,99,594.529198
27,28,104.109883
27,29,166.383663
27,30,538.470845
27,31,452.741262
27,32,384.572836
27,33,292.579783
27,34,217.156527
27,35,161.685766
27,36,67.505131
27,37,87.841227
27,38,98.719778
27,39,158.990329
27,40,503.391662
27,41,455.849482
27,42,386.793980
27,43,332.993680
27,44,269.897626
27,45,184.879117
27,46,128.227029
27,47,121.007435
27,48,195.837680
27,49,230.782044
27,50,554.068419
27,51,487.856628
27,52,398.522683
27,53,326.771716
27,54,297.238619
27,55,253.280696
27,56,215.697754
27,57,216.658375
27,58,223.247631
27,59,266.084860
27,60,556.099291
27,61,487.785012
27,62,450.365545
27,63,393.617238
27,64,373.449374
27,65,334.799691
27,66,297.960084
27,67,300.481065
27,68,309.735557
27,69,313.509405
27,70,605.881491
27,71,544.405475
27,72,499.500134
27,73,450.449564
27,74,393.053517
27,75,368.500654
27,76,340.484697
27,77,341.551261
27,78,378.951150
27,79,403.314103
27,80,650.348573
27,81,580.267570
27,82,550.347684
27,83,489.946654
27,84,446.051206
27,85,427.805464
27,86,419.276462
27,87,424.924066
27,88,452.555725
27,89,493.012057
27,90,681.242451
27,91,668.342859
27,92,623.282013
27,93,558.370987
27,94,553.862421
27,95,544.889320
27,96,530.057455
27,97,494.958636
27,98,524.818767
27,99,537.798699
28,29,64.478012
28,30,641.883260
28,31,556.680735
28,32,488.572680
28,33,396.472594
28,34,320.321906
28,35,265.221386
28,36,169.077316
28,37,130.887949
28,38,64.941708
28,39,96.392945
28,40,607.479041
28,41,559.144972
28,42,490.516635
28,43,434.322186
28,44,369.643398
28,45,271.332926
28,46,207.421913
28,47,165.216755
28,48,180.150801
28,49,184.209987
28,50,656.492289
28,51,589.655496
28,52,499.497776
28,53,424.862975
28,54,392.182606
28,55,335.016887
28,56,273.308931
28,57,254.529260
28,58,231.694904
28,59,236.568950
28,60,656.792904
28,61,586.479774
28,62,546.919794
28,63,485.804876
28,64,455.166997
28,65,405.226120
28,66,355.030580
28,67,331.922666
28,68,306.040004
28,69,298.700452
28,70,700.463059
28,71,636.308009
28,72,587.496425
28,73,535.839047
28,74,469.623290
28,75,425.122828
28,76,386.380657
28,77,373.149961
28,78,377.099251
28,79,394.279997
28,80,741.775246
28,81,668.655547
28,82,635.225724
28,83,563.298567
28,84,513.358653
28,85,482.931752
28,86,461.136941
28,87,450.408965
28,88,460.373728
28,89,482.520053
28,90,767.605919
28,91,750.834366
28,92,700.841188
28,93,629.739511
28,94,612.609431
28,95,595.699834
28,96,568.815633
28,97,511.599145
28,98,529.192922
28,99,525.007997
29,30,704.854486
29,31,618.878686
29,32,550.627699
29,33,456.795633
29,34,379.559260
29,35,325.263699
29,36,228.405577
29,37,171.609232
29,38,94.678907
29,39,80.665151
29,40,668.371021
29,41,617.938560
29,42,550.256417
29,43,490.877665
29,44,425.041107
29,45,319.354789
29,46,254.389936
29,47,200.282444
29,48,178.805801
29,49,159.831939
29,50,713.786887
29,51,646.261066
29,52,555.417494
29,53,478.435503
29,54,443.532572
29,55,378.572645
29,56,305.441585
29,57,276.952800
29,58,239.006810
29,59,218.719121
29,60,711.956651
29,61,639.792819
29,62,598.461462
29,63,534.227614
29,64,496.554941
29,65,440.264468
29,66,383.391288
29,67,346.079424
29,68,300.065216
29,69,286.048816
29,70,749.657264
29,71,683.551893
29,72,632.013401
29,73,578.862941
29,74,507.415636
29,75,451.228738
29,76,407.061555
29,77,385.683567
29,78,368.912104
29,79,380.956218
29,80,788.174582
29,81,712.979706
29,82,677.115748
29,83,597.777463
29,84,544.506911
29,85,506.874861
29,86,477.323724
29,87,456.787439
29,88,455.576399
29,89,465.817309
29,90,809.897811
29,91,790.292152
29,92,737.031373
29,93,662.214715
29,94,636.922661
29,95,615.119227
29,96,581.006197
29,97,511.073955
29,98,520.716439
29,99,506.006404
30,31,91.203166
30,32,157.602618
30,33,258.553710
30,34,336.206747
30,35,384.542567
30,36,479.575476
30,37,562.910517
30,38,625.929070
30,39,682.292125
30,40,85.233054
30,41,154.878592
30,42,182.711350
30,43,263.400920
30,44,321.538049
30,45,440.669361
30,46,489.582356
30,47,558.283155
30,48,662.148766
30,49,722.768683
30,50,176.265642
30,51,189.833167
30,52,232.143662
30,53,301.660429
30,54,342.146995
30,55,432.852109
30,56,524.001952
30,57,574.480752
30,58,636.923515
30,59,724.239364
30,60,221.445370
30,61,250.254179
30,62,282.020620
30,63,334.811300
30,64,414.980534
30,65,476.346665
30,66,528.925955
30,67,611.742576
30,68,703.120931
30,69,728.653279
30,70,340.123161
30,71,350.333264
30,72,378.912100
30,73,393.033742
30,74,447.835491
30,75,543.733625
30,76,578.094220
30,77,626.192307
30,78,739.739955
30,79,773.765716
30,80,400.739172
30,81,400.700828
30,82,422.605621
30,83,489.636566
30,84,512.475102
30,85,568.441972
30,86,621.804161
30,87,684.772368
30,88,758.412993
30,89,840.652941
30,90,471.669228
30,91,500.239031
30,92,516.663616
30,93,529.923521
30,94,604.888249
30,95,642.234137
30,96,690.633428
30,97,756.139178
30,98,817.638708
30,99,880.822552
31,32,68.340907
31,33,167.911960
31,34,246.090611
31,35,295.936221
31,36,391.944693
31,37,473.177110
31,38,537.756099
31,39,593.314585
31,40,65.282856
31,41,91.731452
31,42,94.119724
31,43,174.576609
31,44,230.649034
31,45,349.467892
31,46,398.799637
31,47,467.623217
31,48,571.155889
31,49,632.035351
31,50,164.631559
31,51,142.917777
31,52,153.417493
31,53,214.424558
31,54,253.608262
31,55,343.184941
31,56,433.244661
31,57,483.531555
31,58,545.755692
31,59,633.043471
31,60,200.094862
31,61,198.952669
31,62,218.158137
31,63,258.366038
31,64,335.015164
31,65,391.678584
31,66,441.067624
31,67,522.573024
31,68,612.569399
31,69,637.804697
31,70,313.858851
31,71,305.498613
31,72,320.928606
31,73,324.847866
31,74,369.447175
31,75,460.153709
31,76,491.632501
31,77,538.520347
31,78,650.532357
31,79,684.519681
31,80,376.376063
31,81,358.501073
31,82,371.226216
31,83,422.048013
31,84,437.737934
31,85,489.060538
31,86,539.299170
31,87,599.962948
31,88,672.170502
31,89,753.129072
31,90,442.979962
31,91,464.124876
31,92,469.122552
31,93,469.610907
31,94,537.509409
31,95,570.847401
31,96,614.237184
31,97,672.816314
31,98,733.163258
31,99,793.963132
32,33,101.370463
32,34,178.605433
32,35,227.674714
32,36,323.604507
32,37,405.404091
32,38,469.466646
32,39,525.208172
32,40,123.275618
32,41,106.885256
32,42,57.462300
32,43,124.190222
32,44,170.302931
32,45,285.472063
32,46,332.251132
32,47,400.815804
32,48,505.080744
32,49,565.327825
32,50,204.413524
32,51,160.381567
32,52,128.542210
32,53,166.276013
32,54,200.839653
32,55,285.994141
32,56,372.033532
32,57,421.334872
32,58,482.014225
32,59,568.161503
32,60,229.587149
32,61,203.658665
32,62,207.082562
32,63,227.660187
32,64,296.149402
32,65,344.185173
32,66,387.205633
32,67,465.474596
32,68,551.629905
32,69,575.769863
32,70,331.697494
32,71,308.183886
32,72,309.914383
32,73,302.135366
32,74,332.051851
32,75,413.591736
32,76,440.012312
32,77,484.407741
32,78,592.930798
32,79,626.753003
32,80,393.121165
32,81,361.207829
32,82,364.928001
32,83,397.174237
32,84,403.885387
32,85,448.312357
32,86,493.626054
32,87,550.397963
32,88,619.981733
32,89,698.516804
32,90,454.379568
32,91,468.935077
32,92,463.743164
32,93,451.693313
32,94,510.845018
32,95,539.209998
32,96,576.156485
32,97,625.113060
32,98,683.510330
32,99,740.384577
33,34,78.665378
33,35,131.531935
33,36,228.403855
33,37,305.708330
33,38,372.275685
33,39,426.566110
33,40,211.767117
33,41,164.907340
33,42,94.504015
33,43,71.689721
33,44,77.985438
33,45,184.903650
33,46,231.030649
33,47,299.756148
33,48,403.741698
33,49,464.221208
33,50,265.993136
33,51,204.090314
33,52,126.140438
33,53,103.247193
33,54,121.448627
33,55,193.632495
33,56,273.507250
33,57,321.718524
33,58,381.240811
33,59,466.893080
33,60,276.083198
33,61,222.064443
33,62,202.008984
33,63,186.548729
33,64,233.433264
33,65,264.869468
33,66,297.442965
33,67,370.774349
33,68,452.723213
33,69,475.968339
33,70,353.353578
33,71,310.036527
33,72,291.062659
33,73,265.589483
33,74,269.452181
33,75,333.659715
33,76,352.458281
33,77,393.113153
33,78,497.038172
33,79,530.580390
33,80,409.460593
33,81,358.999112
33,82,349.039544
33,83,350.960111
33,84,343.484577
33,85,376.071676
33,86,413.395207
33,87,464.220160
33,88,530.002527
33,89,605.399642
33,90,460.084305
33,91,464.335698
33,92,444.190875
33,93,413.754010
33,94,457.843563
33,95,478.207754
33,96,505.240041
33,97,540.646976
33,98,596.202338
33,99,648.249015
34,35,55.740038
34,36,151.379545
34,37,227.147301
34,38,293.856500
34,39,347.901574
34,40,290.003606
34,41,238.824723
34,42,170.735490
34,43,118.993506
34,44,68.011296
34,45,117.081179
34,46,154.476253
34,47,222.512453
34,48,327.561711
34,49,386.994369
34,50,337.099713
34,51,271.616181
34,52,184.338873
34,53,125.213157
34,54,114.906748
34,55,148.162456
34,56,209.549244
34,57,253.995853
34,58,309.439073
34,59,392.536793
34,60,341.319752
34,61,277.760839
34,62,246.959493
34,63,207.803785
34,64,227.011422
34,65,234.908235
34,66,249.896489
34,67,312.669298
34,68,385.473685
34,69,406.507312
34,70,403.740560
34,71,350.651891
34,72,318.800408
34,73,281.376861
34,74,259.730314
34,75,298.975284
34,76,306.368073
34,77,340.253837
34,78,435.221198
34,79,468.015736
34,80,454.933137
34,81,394.588823
34,82,375.538507
34,83,352.375632
34,84,331.289847
34,85,349.237078
34,86,375.565942
34,87,417.440928
34,88,477.006100
34,89,547.167421
34,90,497.453700
34,91,494.603216
34,92,464.112371
34,93,419.776232
34,94,448.574156
34,95,460.409062
34,96,476.237048
34,97,494.933442
34,98,546.147944
34,99,591.160645
35,36,96.881496
35,37,179.571139
35,38,241.831809
35,39,297.753739
35,40,343.191175
35,41,294.165714
35,42,225.303573
35,43,173.959488
35,44,116.488682
35,45,104.552538
35,46,117.726336
35,47,180.972005
35,48,287.223395
35,49,343.548814
35,50,392.816061
35,51,327.322067
35,52,239.534745
35,53,175.274037
35,54,156.101242
35,55,158.700810
35,56,193.264864
35,57,230.234039
35,58,277.783990
35,59,355.270793
35,60,396.798134
35,61,331.963777
35,62,299.011086
35,63,253.338853
35,64,258.884187
35,65,250.980176
35,66,250.089841
35,67,299.332485
35,68,359.293434
35,69,376.958444
35,70,456.015778
35,71,400.260030
35,72,364.093345
35,73,322.389996
35,74,288.200032
35,75,308.422414
35,76,305.602433
35,77,331.807874
35,78,415.120098
35,79,446.619820
35,80,505.453303
35,81,442.004770
35,82,419.513982
35,83,384.480109
35,84,355.818455
35,85,363.195476
35,86,380.155084
35,87,413.225999
35,88,465.841540
35,89,529.794568
35,90,544.816605
35,91,539.064538
35,92,504.118416
35,93,453.207575
35,94,472.546371
35,95,478.553063
35,96,485.997983
35,97,490.480895
35,98,537.037236
35,99,574.612607
36,37,95.165142
36,38,146.553402
36,39,204.487179
36,40,440.066006
36,41,390.145578
36,42,321.930177
36,43,265.811354
36,44,202.397998
36,45,124.753878
36,46,81.185620
36,47,111.663095
36,48,211.586117
36,49,260.382282
36,50,487.498536
36,51,420.916123
36,52,331.255306
36,53,259.331356
36,54,230.551866
36,55,194.122126
36,56,176.799442
36,57,193.020243
36,58,219.918939
36,59,282.824171
36,60,488.798090
36,61,420.280444
36,62,383.065537
36,63,327.559047
36,64,312.313764
36,65,280.982502
36,66,254.338074
36,67,274.737316
36,68,307.140647
36,69,317.864770
36,70,538.862499
36,71,478.140241
36,72,434.705129
36,73,386.948975
36,74,334.548336
36,75,322.816661
36,76,302.871246
36,77,313.628562
36,78,371.693126
36,79,399.795385
36,80,584.103052
36,81,515.130021
36,82,486.681702
36,83,432.262035
36,84,392.247470
36,85,381.743610
36,86,381.916403
36,87,398.115073
36,88,436.502398
36,89,487.798411
36,90,616.676546
36,91,605.366168
36,92,562.683900
36,93,501.244671
36,94,503.843227
36,95,499.682039
36,96,492.473316
36,97,472.130585
36,98,509.268743
36,99,533.089394
37,38,76.983736
37,39,122.123809
37,40,515.737924
37,41,458.965329
37,42,394.987380
37,43,328.188946
37,44,261.162046
37,45,148.666994
37,46,83.978698
37,47,36.587948
37,48,117.009082
37,49,165.926074
37,50,550.640937
37,51,482.214689
37,52,390.837792
37,53,311.096762
37,54,274.163983
37,55,207.137836
37,56,143.273170
37,57,132.776370
37,58,135.793434
37,59,188.502412
37,60,545.327590
37,61,471.269174
37,62,428.567016
37,63,362.941977
37,64,326.050663
37,65,274.340060
37,66,225.865755
37,67,215.690743
37,68,222.877785
37,69,228.913249
37,70,578.401724
37,71,511.969180
37,72,460.593587
37,73,407.799602
37,74,339.143061
37,75,296.526649
37,76,261.873662
37,77,257.183340
37,78,291.455990
37,79,316.548946
37,80,616.571818
37,81,541.635576
37,82,506.559855
37,83,432.422698
37,84,382.733013
37,85,355.109323
37,86,339.289303
37,87,339.458601
37,88,364.795695
37,89,406.056123
37,90,639.247492
37,91,621.092377
37,92,570.185173
37,93,498.886222
37,94,484.011817
37,95,469.994439
37,96,449.273945
37,97,408.091952
37,98,437.000510
37,99,451.013896
38,39,60.343169
38,40,583.860105
38,41,530.087293
38,42,464.104350
38,43,400.905701
38,44,334.325446
38,45,225.257982
38,46,160.322306
38,47,106.499898
38,48,118.870929
38,49,137.012390
38,50,623.905215
38,51,555.844141
38,52,464.619787
38,53,386.149441
38,54,350.191449
38,55,283.901170
38,56,213.517450
38,57,190.814975
38,58,167.154259
38,59,181.651599
38,60,620.227807
38,61,547.010055
38,62,504.914532
38,63,439.855962
38,64,402.157668
38,65,347.528428
38,66,293.732929
38,67,267.112225
38,68,244.040993
38,69,239.459130
38,70,655.315289
38,71,588.951107
38,72,537.351769
38,73,484.295793
38,74,413.849820
38,75,363.113538
38,76,322.670215
38,77,308.274527
38,78,315.265149
38,79,334.267178
38,80,693.507484
38,81,618.337561
38,82,582.732533
38,83,505.489932
38,84,453.677253
