timestamp,node_id,role,remaining_energy,energy_consumed,energy_tx,energy_rx,energy_idle,energy_sleep,is_alive,packets_sent,packets_received,packets_lost,bytes_sent,bytes_received
116.0,39,UNDISCOVERED,9524.999890276755,475.00010972324526,145.0,330.0,0.0,0.0001097232401172736,True,29,132,1,1450,6600
116.0,40,UNDISCOVERED,9639.999890977277,360.00010902272334,150.0,210.0,0.0,0.00010902271553272499,True,30,84,0,1500,4200
116.0,41,UNDISCOVERED,9509.999890128152,490.0001098718476,145.0,345.0,0.0,0.00010987189365686226,True,29,138,1,1450,6900
116.0,42,UNDISCOVERED,9457.499890977282,542.5001090227179,135.0,407.5,0.0,0.00010902271736342416,True,27,163,3,1350,8150
116.0,43,UNDISCOVERED,9444.999890117859,555.0001098821413,145.0,410.0,0.0,0.00010988221033637272,True,29,164,1,1450,8200
116.0,44,UNDISCOVERED,9514.999890481811,485.00010951818876,145.0,340.0,0.0,0.0001095181897007863,True,29,136,1,1450,6800
116.0,45,UNDISCOVERED,9652.499890970888,347.5001090291116,140.0,207.5,0.0,0.00010902910163252845,True,28,83,2,1400,4150
116.0,46,UNDISCOVERED,9524.999891015439,475.00010898456094,135.0,340.0,0.0,0.00010898455267209307,True,27,136,3,1350,6800
116.0,47,UNDISCOVERED,9664.999890946032,335.0001090539681,130.0,205.0,0.0,0.00010905395750555228,True,26,82,4,1300,4100
116.0,48,UNDISCOVERED,9594.99989074787,405.00010925213064,130.0,275.0,0.0,0.00010925207409780545,True,26,110,4,1300,5500
116.0,49,UNDISCOVERED,9659.999890747904,340.0001092520961,140.0,200.0,0.0,0.00010925208434529007,True,28,80,2,1400,4000
116.0,50,UNDISCOVERED,9734.999891128073,265.0001088719273,130.0,135.0,0.0,0.00010887187939351369,True,26,54,4,1300,2700
116.0,51,UNDISCOVERED,9454.999890128096,545.000109871904,140.0,405.0,0.0,0.00010987194820734727,True,28,162,2,1400,8100
116.0,52,UNDISCOVERED,9389.999890481802,610.0001095181979,130.0,480.0,0.0,0.00010951819116695289,True,26,192,4,1300,9600
116.0,53,UNDISCOVERED,9512.49989011774,487.5001098822595,135.0,352.5,0.0,0.00010988225246624736,True,27,141,3,1350,7050
116.0,54,UNDISCOVERED,9499.999890117777,500.0001098822231,145.0,355.0,0.0,0.00010988220996745652,True,29,142,1,1450,7100
116.0,55,UNDISCOVERED,9574.999890660898,425.000109339102,145.0,280.0,0.0,0.00010933905071323757,True,29,112,1,1450,5600
116.0,56,UNDISCOVERED,9527.499890946026,472.5001090539736,135.0,337.5,0.0,0.00010905400228178659,True,27,135,3,1350,6750
116.0,57,UNDISCOVERED,9589.999890812904,410.0001091870963,140.0,270.0,0.0,0.00010918708801574967,True,28,108,2,1400,5400
116.0,58,UNDISCOVERED,9524.999890780942,475.0001092190578,140.0,335.0,0.0,0.00010921905694516402,True,28,134,2,1400,6700
116.0,59,UNDISCOVERED,9532.499890780913,467.5001092190869,125.0,342.5,0.0,0.00010921908785124445,True,25,137,5,1250,6850
116.0,60,UNDISCOVERED,9657.499891128167,342.5001088718327,135.0,207.5,0.0,0.00010887187565684973,True,27,83,3,1350,4150
116.0,61,UNDISCOVERED,9589.999891072659,410.000108927341,150.0,260.0,0.0,0.00010892737930990107,True,30,104,0,1500,5200
116.0,62,UNDISCOVERED,9599.999890128196,400.00010987180394,120.0,280.0,0.0,0.00010987185080969709,True,24,112,6,1200,5600
116.0,63,UNREGISTERED,9539.999802742677,460.0001972573227,140.0,320.0,9.708351223434293e-05,0.0001001738154872436,True,28,126,3,1400,6400
