node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,190.721688,187.452888,211.601480,263.599313,331.570398,388.322134,466.168789,519.178075,579.071539,667.059575,119.644916,80.995443,176.514353,213.568888,319.219135,361.865588,425.131997,526.864170,600.121051,665.002910,0.000000,82.164134,156.153309,237.133020,276.919588,374.417871,452.877374,513.864997,616.280740,679.932480,44.948798,89.120039,144.680631,245.195841,320.146999,364.888124,457.700628,544.396565,604.221615,661.807258,112.592252,172.259976,182.600803,262.254983,314.518908,429.928881,474.609568,542.512365,647.697614,706.839409,212.897217,215.422989,241.808875,302.832077,341.119381,429.203382,516.655805,566.012911,626.398964,711.886584,256.444872,275.251364,301.413622,346.599513,424.007115,480.558769,528.630277,608.843078,696.257790,720.445330,375.087681,378.988909,401.964513,410.580191,458.254919,549.166739,579.891877,626.088408,736.601351,770.508091,436.642366,430.687278,448.944101,507.811604,525.858816,578.063693,628.388631,688.698127,760.399515,840.631075,506.606987,532.861230,544.997088,552.317370,623.391124,658.161947,702.852974,761.804846,821.932269,881.838909
21,184.664895,162.680005,147.133932,191.450717,250.660289,306.531016,384.104355,437.090521,497.463583,585.473712,132.289377,56.767286,96.287395,132.946617,237.753440,281.160370,344.926130,446.855998,519.523286,585.005100,82.164134,0.000000,83.379073,157.255087,201.676219,299.402444,374.900964,438.027682,539.200389,603.270674,120.769019,90.657864,102.275208,189.255176,256.885290,295.823801,384.966591,474.798942,530.815394,589.432865,149.583886,179.909956,156.745828,225.908017,265.321864,371.827760,410.019326,476.236041,582.334188,639.372505,253.259878,232.818791,226.644196,268.035848,300.775122,381.918395,462.177720,509.324464,566.300926,648.821236,290.443290,286.823505,300.318589,328.775361,398.423886,445.155881,484.881219,559.969924,640.750134,662.883458,404.468424,393.619978,403.998661,401.352589,434.307930,514.634719,538.823785,581.405124,686.270913,719.775317,466.984084,446.851338,456.607959,497.419456,505.954762,550.428891,594.758212,649.934931,717.872328,794.410054,533.220282,553.266063,555.181494,549.605323,611.784126,641.127165,678.403758,725.323918,782.735817,837.015058
22,252.333536,221.006118,164.172671,184.819655,207.597383,254.411392,320.084144,372.956077,428.664303,516.239838,211.193508,135.620261,84.753545,106.100780,170.827800,209.862733,271.532521,372.576184,446.629847,510.450087,156.153309,83.379073,0.000000,85.917443,120.777738,218.401053,297.025577,357.765870,460.140690,523.781348,184.177172,111.267798,63.647288,112.098204,174.274514,212.508158,302.710802,391.682309,448.984388,507.167728,175.298891,170.248118,116.617106,163.563186,190.033972,290.254251,326.766516,392.858151,498.967072,556.047844,265.412959,223.996132,185.387286,204.193763,230.887265,305.530702,381.556024,427.724445,483.644895,565.606163,292.663550,266.375618,266.146714,276.924346,337.309300,375.600173,409.475726,481.376522,559.249962,580.737177,395.217546,369.718652,367.348510,354.303369,373.639435,444.769482,464.556468,504.821285,606.606224,639.868126,456.487654,422.436919,423.534124,446.712788,447.125177,485.015229,524.726787,576.311564,641.830688,716.301647,517.001701,530.225313,522.042085,504.616560,558.132848,582.734566,614.054389,652.676532,708.276414,759.468325
23,289.036188,249.661065,161.673438,152.469369,134.566568,172.760819,234.181966,287.039107,343.345938,431.116934,266.603408,197.440285,93.762759,80.610640,84.927265,124.958035,188.005672,289.812390,363.007268,427.975121,237.133020,157.255087,85.917443,0.000000,56.611593,147.498967,218.168171,283.103435,382.797749,447.085524,268.735965,196.488226,139.122787,119.381192,140.388194,157.857169,235.202489,328.797034,378.353103,437.972725,259.259949,242.913233,177.398524,190.038384,185.567248,253.941215,275.457943,336.173981,441.849617,494.723100,343.046639,293.508382,234.458819,222.287241,234.606249,287.819395,346.364643,386.910126,435.591948,511.297399,365.115772,326.229203,314.895474,305.883089,349.487036,370.938632,390.253076,451.228274,516.876976,534.814253,458.235090,422.623794,408.794386,384.954776,384.880944,437.182731,446.713216,480.156260,571.017424,603.072304,517.357417,473.374088,466.639074,469.552470,458.650945,484.787779,514.903996,557.826012,616.554337,684.582140,572.583903,580.033578,562.749637,532.985265,574.438249,591.829954,613.151506,635.321518,686.179057,729.004795
24,345.065267,306.109160,217.567085,202.700688,159.827759,179.778380,218.350816,268.966501,317.137552,403.248454,319.362564,247.586005,149.875787,136.317925,81.921956,102.761747,157.140807,255.426533,330.296460,392.277975,276.919588,201.676219,120.777738,56.611593,0.000000,97.802254,177.165363,237.004086,339.454414,403.015537,303.095208,221.316900,155.495472,94.138659,87.581162,101.461937,183.672887,275.469105,329.158037,387.959505,278.645850,247.427087,176.812910,164.371101,142.629280,198.002895,219.175141,280.973848,386.987330,441.186173,349.813847,292.613863,219.889529,188.771873,192.687449,235.695540,290.180085,330.317962,379.243664,455.914658,365.159254,315.491855,296.009099,274.477115,307.905059,321.941813,336.671475,395.373281,460.279379,478.373820,447.185570,403.917049,382.318433,352.334240,342.189415,386.526875,393.138594,425.052351,514.535391,546.523134,503.586381,452.325351,440.232131,431.249039,415.072983,436.253426,463.087846,503.690641,561.077350,628.299971,553.829140,556.854057,533.588771,496.878383,531.951397,546.126387,563.641187,581.233393,631.103896,672.805112
25,433.704900,392.608433,296.154082,266.296755,187.753978,173.528488,164.481997,205.803343,238.808343,320.399468,414.097724,344.021139,239.750303,217.832964,105.396807,77.038212,86.625639,168.509056,243.161544,300.984717,374.417871,299.402444,218.401053,147.498967,97.802254,0.000000,85.453660,139.515394,242.750903,305.824818,399.144526,314.395574,246.613649,160.924992,96.958446,50.867775,87.816391,182.279948,231.653236,290.854144,367.485045,325.776948,254.978199,214.816743,163.362511,147.521767,141.582426,193.525759,297.342500,347.999139,426.832695,363.710258,279.334545,221.660475,205.780617,207.275878,229.276797,259.492698,298.396969,367.947308,434.807235,373.905326,343.917373,302.176149,309.748755,299.804905,293.550466,334.594886,383.593740,397.793894,500.662317,447.229123,413.190376,372.585624,338.889372,354.874732,347.870397,369.645605,443.889873,474.016173,551.778839,490.269550,469.093678,435.315501,405.925821,410.798593,424.197516,452.685250,500.670105,559.737579,593.158452,588.566134,554.611084,504.067131,522.367405,527.005862,531.646380,529.292140,572.755482,604.914418
26,491.155371,448.228174,346.702855,305.552757,208.924371,169.280535,113.518603,138.351154,157.057583,235.761862,480.761413,414.848500,303.848100,275.613048,149.809740,104.042213,49.698496,83.574282,157.800824,216.090608,452.877374,374.900964,297.025577,218.168171,177.165363,85.453660,0.000000,70.252606,164.700949,229.093251,480.230118,397.616019,330.437321,246.319948,178.524101,124.624426,68.190361,145.454558,168.950481,229.165743,452.196921,411.205566,340.431855,297.512252,240.956067,187.354927,149.367325,171.238571,260.532120,299.852318,512.103964,448.475237,362.726936,299.720673,277.619939,255.872587,244.982569,259.178173,279.276864,331.776611,519.137750,456.182449,423.615560,375.590931,370.382779,345.422674,322.123796,341.810160,366.895215,374.306066,580.614319,524.068570,485.428162,440.764198,395.245807,390.030837,371.051990,381.172112,433.730145,460.381129,629.550481,564.492066,539.534213,493.107064,456.064183,448.713002,450.077005,465.645303,501.748352,549.352878,667.032118,658.971377,619.940668,562.283952,569.198149,566.648372,560.582393,539.083650,574.509741,594.529198
27,560.642967,517.905567,416.716027,375.760300,278.223147,234.704564,162.288902,166.390358,153.350782,212.345382,548.146474,480.533613,371.526554,344.539200,219.376899,174.042817,117.905100,80.018127,132.432956,173.936750,513.864997,438.027682,357.765870,283.103435,237.004086,139.515394,70.252606,0.000000,104.109883,166.383663,538.470845,452.741262,384.572836,292.579783,217.156527,161.685766,67.505131,87.841227,98.719778,158.990329,503.391662,455.849482,386.793980,332.993680,269.897626,184.879117,128.227029,121.007435,195.837680,230.782044,554.068419,487.856628,398.522683,326.771716,297.238619,253.280696,215.697754,216.658375,223.247631,266.084860,556.099291,487.785012,450.365545,393.617238,373.449374,334.799691,297.960084,300.481065,309.735557,313.509405,605.881491,544.405475,499.500134,450.449564,393.053517,368.500654,340.484697,341.551261,378.951150,403.314103,650.348573,580.267570,550.347684,489.946654,446.051206,427.805464,419.276462,424.924066,452.555725,493.012057,681.242451,668.342859,623.282013,558.370987,553.862421,544.889320,530.057455,494.958636,524.818767,537.798699
28,651.944112,608.473636,505.721885,459.487296,357.141138,304.106808,213.817405,190.198971,137.417667,148.799266,644.807295,579.529199,467.914145,438.412773,312.241396,265.872331,202.903845,112.075022,91.344435,87.802788,616.280740,539.200389,460.140690,382.797749,339.454414,242.750903,164.700949,104.109883,0.000000,64.478012,641.883260,556.680735,488.572680,396.472594,320.321906,265.221386,169.077316,130.887949,64.941708,96.392945,607.479041,559.144972,490.516635,434.322186,369.643398,271.332926,207.421913,165.216755,180.150801,184.209987,656.492289,589.655496,499.497776,424.862975,392.182606,335.016887,273.308931,254.529260,231.694904,236.568950,656.792904,586.479774,546.919794,485.804876,455.166997,405.226120,355.030580,331.922666,306.040004,298.700452,700.463059,636.308009,587.496425,535.839047,469.623290,425.122828,386.380657,373.149961,377.099251,394.279997,741.775246,668.655547,635.225724,563.298567,513.358653,482.931752,461.136941,450.408965,460.373728,482.520053,767.605919,750.834366,700.841188,629.739511,612.609431,595.699834,568.815633,511.599145,529.192922,525.007997
29,715.939994,672.391973,569.503295,522.442092,419.544805,364.935306,272.367322,242.171634,179.808209,158.073715,709.277636,643.941601,532.389376,502.791265,376.642122,330.271209,267.068059,172.930028,131.535725,88.658389,679.932480,603.270674,523.781348,447.085524,403.015537,305.824818,229.093251,166.383663,64.478012,0.000000,704.854486,618.878686,550.627699,456.795633,379.559260,325.263699,228.405577,171.609232,94.678907,80.665151,668.371021,617.938560,550.256417,490.877665,425.041107,319.354789,254.389936,200.282444,178.805801,159.831939,713.786887,646.261066,555.417494,478.435503,443.532572,378.572645,305.441585,276.952800,239.006810,218.719121,711.956651,639.792819,598.461462,534.227614,496.554941,440.264468,383.391288,346.079424,300.065216,286.048816,749.657264,683.551893,632.013401,578.862941,507.415636,451.228738,407.061555,385.683567,368.912104,380.956218,788.174582,712.979706,677.115748,597.777463,544.506911,506.874861,477.323724,456.787439,455.576399,465.817309,809.897811,790.292152,737.031373,662.214715,636.922661,615.119227,581.006197,511.073955,520.716439,506.006404
30,228.929778,229.778484,256.248252,307.386051,371.392224,426.630949,501.129367,554.196304,612.064957,699.852591,156.188809,125.913825,216.945830,253.708545,352.673668,393.576618,455.688770,556.719691,630.803742,694.496837,44.948798,120.769019,184.177172,268.735965,303.095208,399.144526,480.230118,538.470845,641.883260,704.854486,0.000000,91.203166,157.602618,258.553710,336.206747,384.542567,479.575476,562.910517,625.929070,682.292125,85.233054,154.878592,182.711350,263.400920,321.538049,440.669361,489.582356,558.283155,662.148766,722.768683,176.265642,189.833167,232.143662,301.660429,342.146995,432.852109,524.001952,574.480752,636.923515,724.239364,221.445370,250.254179,282.020620,334.811300,414.980534,476.346665,528.925955,611.742576,703.120931,728.653279,340.123161,350.333264,378.912100,393.033742,447.835491,543.733625,578.094220,626.192307,739.739955,773.765716,400.739172,400.700828,422.605621,489.636566,512.475102,568.441972,621.804161,684.772368,758.412993,840.652941,471.669228,500.239031,516.663616,529.923521,604.888249,642.234137,690.633428,756.139178,817.638708,880.822552
31,263.039780,248.245084,236.001449,274.890955,316.344604,365.371315,430.380041,483.034226,536.594985,623.569555,198.390419,134.578042,172.790058,205.205077,281.280017,318.123052,377.547950,476.741807,551.572056,613.382444,89.120039,90.657864,111.267798,196.488226,221.316900,314.395574,397.616019,452.741262,556.680735,618.878686,91.203166,0.000000,68.340907,167.911960,246.090611,295.936221,391.944693,473.177110,537.756099,593.314585,65.282856,91.731452,94.119724,174.576609,230.649034,349.467892,398.799637,467.623217,571.155889,632.035351,164.631559,142.917777,153.417493,214.424558,253.608262,343.184941,433.244661,483.531555,545.755692,633.043471,200.094862,198.952669,218.158137,258.366038,335.015164,391.678584,441.067624,522.573024,612.569399,637.804697,313.858851,305.498613,320.928606,324.847866,369.447175,460.153709,491.632501,538.520347,650.532357,684.519681,376.376063,358.501073,371.226216,422.048013,437.737934,489.060538,539.299170,599.962948,672.170502,753.129072,442.979962,464.124876,469.122552,469.610907,537.509409,570.847401,614.237184,672.816314,733.163258,793.963132
32,286.754095,262.223736,221.783127,247.556149,268.650968,311.717925,369.416484,421.464378,472.378771,558.723815,232.743662,158.624791,145.466950,169.616328,221.795256,255.216638,312.568664,410.495888,485.501093,546.454919,144.680631,102.275208,63.647288,139.122787,155.495472,246.613649,330.437321,384.572836,488.572680,550.627699,157.602618,68.340907,0.000000,101.370463,178.605433,227.674714,323.604507,405.404091,469.466646,525.208172,123.275618,106.885256,57.462300,124.190222,170.302931,285.472063,332.251132,400.815804,505.080744,565.327825,204.413524,160.381567,128.542210,166.276013,200.839653,285.994141,372.033532,421.334872,482.014225,568.161503,229.587149,203.658665,207.082562,227.660187,296.149402,344.185173,387.205633,465.474596,551.629905,575.769863,331.697494,308.183886,309.914383,302.135366,332.051851,413.591736,440.012312,484.407741,592.930798,626.753003,393.121165,361.207829,364.928001,397.174237,403.885387,448.312357,493.626054,550.397963,619.981733,698.516804,454.379568,468.935077,463.743164,451.693313,510.845018,539.209998,576.156485,625.113060,683.510330,740.384577
33,364.429227,332.388996,264.576517,268.371658,248.709694,273.737273,308.070962,356.608217,397.962358,481.041797,320.936660,244.918257,184.894818,189.977341,175.885983,193.617110,239.405220,329.392840,404.083202,460.841062,245.195841,189.255176,112.098204,119.381192,94.138659,160.924992,246.319948,292.579783,396.472594,456.795633,258.553710,167.911960,101.370463,0.000000,78.665378,131.531935,228.403855,305.708330,372.275685,426.566110,211.767117,164.907340,94.504015,71.689721,77.985438,184.903650,231.030649,299.756148,403.741698,464.221208,265.993136,204.090314,126.140438,103.247193,121.448627,193.632495,273.507250,321.718524,381.240811,466.893080,276.083198,222.064443,202.008984,186.548729,233.433264,264.869468,297.442965,370.774349,452.723213,475.968339,353.353578,310.036527,291.062659,265.589483,269.452181,333.659715,352.458281,393.113153,497.038172,530.580390,409.460593,358.999112,349.039544,350.960111,343.484577,376.071676,413.395207,464.220160,530.002527,605.399642,460.084305,464.335698,444.190875,413.754010,457.843563,478.207754,505.240041,540.646976,596.202338,648.249015
34,420.147344,383.867562,301.669077,290.166740,241.183467,248.106881,258.930398,302.392095,334.692274,414.108372,385.057993,309.820495,228.346555,220.924046,156.026592,154.129607,182.913193,261.982709,335.218167,388.445641,320.146999,256.885290,174.274514,140.388194,87.581162,96.958446,178.524101,217.156527,320.321906,379.559260,336.206747,246.090611,178.605433,78.665378,0.000000,55.740038,151.379545,227.147301,293.856500,347.901574,290.003606,238.824723,170.735490,118.993506,68.011296,117.081179,154.476253,222.512453,327.561711,386.994369,337.099713,271.616181,184.338873,125.213157,114.906748,148.162456,209.549244,253.995853,309.439073,392.536793,341.319752,277.760839,246.959493,207.803785,227.011422,234.908235,249.896489,312.669298,385.473685,406.507312,403.740560,350.651891,318.800408,281.376861,259.730314,298.975284,306.368073,340.253837,435.221198,468.015736,454.933137,394.588823,375.538507,352.375632,331.289847,349.237078,375.565942,417.440928,477.006100,547.167421,497.453700,494.603216,464.112371,419.776232,448.574156,460.409062,476.237048,494.933442,546.147944,591.160645
35,446.507921,407.508591,316.932504,295.108876,227.905621,221.169854,214.834352,254.267481,281.592794,359.415136,418.821690,345.434855,251.337174,236.017717,141.739069,123.760406,136.250001,207.566543,280.113333,332.717768,364.888124,295.823801,212.508158,157.857169,101.461937,50.867775,124.624426,161.685766,265.221386,325.263699,384.542567,295.936221,227.674714,131.531935,55.740038,0.000000,96.881496,179.571139,241.831809,297.753739,343.191175,294.165714,225.303573,173.959488,116.488682,104.552538,117.726336,180.972005,287.223395,343.548814,392.816061,327.322067,239.534745,175.274037,156.101242,158.700810,193.264864,230.234039,277.783990,355.270793,396.798134,331.963777,299.011086,253.338853,258.884187,250.980176,250.089841,299.332485,359.293434,376.958444,456.015778,400.260030,364.093345,322.389996,288.200032,308.422414,305.602433,331.807874,415.120098,446.619820,505.453303,442.004770,419.513982,384.480109,355.818455,363.195476,380.155084,413.225999,465.841540,529.794568,544.816605,539.064538,504.118416,453.207575,472.546371,478.553063,485.997983,490.480895,537.037236,574.612607
36,521.187306,479.786038,382.003835,348.244348,259.956909,229.496981,181.706523,203.497723,209.146187,276.755130,501.734541,431.066932,327.546364,304.887173,186.361583,146.817208,112.005770,131.865376,196.287434,241.391255,457.700628,384.966591,302.710802,235.202489,183.672887,87.816391,68.190361,67.505131,169.077316,228.405577,479.575476,391.944693,323.604507,228.403855,151.379545,96.881496,0.000000,95.165142,146.553402,204.487179,440.066006,390.145578,321.930177,265.811354,202.397998,124.753878,81.185620,111.663095,211.586117,260.382282,487.498536,420.916123,331.255306,259.331356,230.551866,194.122126,176.799442,193.020243,219.918939,282.824171,488.798090,420.280444,383.065537,327.559047,312.313764,280.982502,254.338074,274.737316,307.140647,317.864770,538.862499,478.140241,434.705129,386.948975,334.548336,322.816661,302.871246,313.628562,371.693126,399.795385,584.103052,515.130021,486.681702,432.262035,392.247470,381.743610,381.916403,398.115073,436.502398,487.798411,616.676546,605.366168,562.683900,501.244671,503.843227,499.682039,492.473316,472.130585,509.268743,533.089394
37,615.983571,574.777113,477.164396,442.635757,351.433094,314.730756,249.231644,253.621316,231.759425,273.087810,594.726101,522.883613,421.804422,399.903751,281.088938,239.966633,195.042153,165.113032,199.695489,218.154001,544.396565,474.798942,391.682309,328.797034,275.469105,182.279948,145.454558,87.841227,130.887949,171.609232,562.910517,473.177110,405.404091,305.708330,227.147301,179.571139,95.165142,0.000000,76.983736,122.123809,515.737924,458.965329,394.987380,328.188946,261.162046,148.666994,83.978698,36.587948,117.009082,165.926074,550.640937,482.214689,390.837792,311.096762,274.163983,207.137836,143.273170,132.776370,135.793434,188.502412,545.327590,471.269174,428.567016,362.941977,326.050663,274.340060,225.865755,215.690743,222.877785,228.913249,578.401724,511.969180,460.593587,407.799602,339.143061,296.526649,261.873662,257.183340,291.455990,316.548946,616.571818,541.635576,506.559855,432.422698,382.733013,355.109323,339.289303,339.458601,364.795695,406.056123,639.247492,621.092377,570.185173,498.886222,484.011817,469.994439,449.273945,408.091952,437.000510,451.013896
38,658.895743,616.315903,515.363246,474.315113,375.822970,329.266558,247.563337,235.556707,193.917713,213.740881,644.556734,575.509915,468.493031,442.495254,317.863908,272.728730,215.677116,147.605130,151.751187,151.164117,604.221615,530.815394,448.984388,378.353103,329.158037,231.653236,168.950481,98.719778,64.941708,94.678907,625.929070,537.756099,469.466646,372.275685,293.856500,241.831809,146.553402,76.983736,0.000000,60.343169,583.860105,530.087293,464.104350,400.905701,334.325446,225.257982,160.322306,106.499898,118.870929,137.012390,623.905215,555.844141,464.619787,386.149441,350.191449,283.901170,213.517450,190.814975,167.154259,181.651599,620.227807,547.010055,504.914532,439.855962,402.157668,347.528428,293.732929,267.112225,244.040993,239.459130,655.315289,588.951107,537.351769,484.295793,413.849820,363.113538,322.670215,308.274527,315.265149,334.267178,693.507484,618.337561,582.732533,505.489932,453.677253,420.293236,396.704620,385.535349,397.168404,423.391708,715.492203,696.466176,644.196982,570.874399,550.253501,531.990973,504.025883,447.401686,466.788531,466.727963
39,719.218073,676.656151,575.685542,534.312321,435.211247,387.220551,302.396629,284.588176,233.763623,232.547287,704.380289,634.874191,528.538567,502.778581,378.206382,333.029654,275.382496,200.494960,187.037540,163.673117,661.807258,589.432865,507.167728,437.972725,387.959505,290.854144,229.165743,158.990329,96.392945,80.665151,682.292125,593.314585,525.208172,426.566110,347.901574,297.753739,204.487179,122.123809,60.343169,0.000000,637.346003,581.086274,516.803623,450.223012,383.152555,267.946867,204.702041,140.274315,98.197012,87.949527,672.419852,603.877992,512.499437,432.020723,393.908864,319.541650,237.010415,202.498698,159.168765,142.726610,666.061313,591.008088,547.074253,478.871159,433.204294,371.720046,310.691039,267.126579,220.172285,208.081400,693.648059,625.327394,570.838820,516.439460,440.495144,376.499945,330.027212,306.102438,289.790169,303.667114,728.320001,651.080186,612.825385,527.465366,472.169808,430.697840,398.354492,376.190343,375.820236,390.320823,745.391046,723.165723,667.373229,590.160089,560.412333,536.768145,500.934597,430.695374,442.007414,431.825114
40,302.696465,295.388344,296.713360,338.534859,381.476326,429.710089,491.999215,544.298597,595.645472,681.889345,232.222655,182.165739,237.333910,270.325319,343.495898,378.320557,435.775492,533.103542,608.173566,668.267782,112.592252,149.583886,175.298891,259.259949,278.645850,367.485045,452.196921,503.391662,607.479041,668.371021,85.233054,65.282856,123.275618,211.767117,290.003606,343.191175,440.066006,515.737924,583.860105,637.346003,0.000000,73.051217,121.122440,197.059358,261.150876,382.721892,437.451910,506.455845,607.086892,669.591432,104.608155,104.814558,154.240758,230.888223,272.986456,365.218708,459.961552,511.428112,576.181481,665.503159,145.407096,165.239859,197.210126,253.319653,334.795207,399.690570,456.327887,541.417244,636.993302,664.112442,263.383027,266.999104,293.727658,308.453655,366.486057,465.594687,503.033463,552.757653,669.000207,703.017447,325.370892,318.323401,338.204938,404.766615,429.232035,487.134708,542.434197,607.318004,682.425636,766.315846,394.654160,420.289461,433.265272,444.726241,519.884059,557.815713,607.623605,677.091068,739.525170,805.400011
41,354.417225,339.855486,319.968844,351.814773,374.876533,415.401868,465.711676,516.327494,561.529926,645.503056,288.158488,226.309234,248.595304,275.551317,322.014342,350.144409,401.865915,494.145476,568.931009,625.556574,172.259976,179.909956,170.248118,242.913233,247.427087,325.776948,411.205566,455.849482,559.144972,617.938560,154.878592,91.731452,106.885256,164.907340,238.824723,294.165714,390.145578,458.965329,530.087293,581.086274,73.051217,0.000000,71.220518,132.360596,199.052011,319.920639,378.046350,446.496659,544.263623,607.644366,102.402016,54.550485,81.903533,161.671113,204.156213,296.362798,392.527919,444.279896,510.057347,600.184822,122.804261,107.300804,129.161762,180.546249,261.786469,326.926309,384.706038,470.521107,567.787844,595.628077,227.587833,214.006021,230.366851,239.023179,293.732970,392.580267,430.550500,480.694784,597.739822,631.715917,289.775197,267.137054,279.657052,336.080986,357.600103,414.408124,469.393990,534.340276,609.640959,693.853638,354.147021,373.356423,377.411338,380.222233,451.610997,487.763785,535.804413,604.044534,666.485974,732.686488
42,341.206165,318.520924,278.557432,301.295005,311.496019,348.266067,395.158291,445.468365,490.311534,574.386618,283.426020,211.693270,200.867373,221.839625,253.198189,279.571812,330.659765,423.185263,498.053524,555.309802,182.600803,156.745828,116.617106,177.398524,176.812910,254.978199,340.431855,386.793980,490.516635,550.256417,182.711350,94.119724,57.462300,94.504015,170.735490,225.303573,321.930177,394.987380,464.104350,516.803623,121.122440,71.220518,0.000000,80.754905,140.945067,262.179986,316.331225,385.333442,486.256898,548.571312,173.453411,116.868282,71.102192,120.328016,159.706176,250.149305,342.205747,393.167605,456.892896,545.574312,189.230645,151.002234,150.114867,172.085901,244.243746,298.014608,347.034475,429.109596,520.841330,546.890251,281.922135,253.150150,252.575907,245.189597,279.553379,366.795680,397.527666,444.468728,557.107905,591.124710,342.175995,305.821164,307.906118,340.801158,350.086009,397.811803,446.275500,506.097426,578.065755,659.073826,401.005752,413.608854,406.659859,394.440788,455.039303,484.859342,524.459067,579.349392,639.331940,699.847992
43,409.391576,382.043485,325.677235,335.654150,320.399365,344.082881,371.841033,418.087957,453.401106,533.080708,356.933853,282.551187,245.154057,255.865366,246.274043,259.835733,298.942063,380.973545,454.031648,505.920273,262.254983,225.908017,163.563186,190.038384,164.371101,214.816743,297.512252,332.993680,434.322186,490.877665,263.400920,174.576609,124.190222,71.689721,118.993506,173.959488,265.811354,328.188946,400.905701,450.223012,197.059358,132.360596,80.754905,0.000000,67.114319,187.565039,246.285937,314.417970,411.979947,475.290368,223.043146,155.425938,65.648153,42.129875,79.031658,169.616266,263.011076,314.393646,379.202186,468.807018,223.192763,159.089616,132.562334,116.703926,174.200896,220.158243,266.528158,348.363531,440.870210,467.436177,287.330076,239.903187,219.387195,195.755541,210.479210,289.495004,317.719576,363.992942,476.362728,510.382623,341.286611,287.954491,277.359376,284.618534,283.683417,324.661221,369.481093,427.200236,498.181429,578.595458,389.579932,392.820271,372.792327,345.231477,394.807369,419.331440,453.022633,501.369877,560.434577,619.611161
44,442.360924,410.308770,339.702161,337.952915,301.991240,314.136279,326.656493,369.160425,398.001812,474.584545,397.508548,321.575040,261.084413,262.340439,219.445850,221.667009,249.904228,323.365200,394.678516,443.664437,314.518908,265.321864,190.033972,185.567248,142.629280,163.362511,240.956067,269.897626,369.643398,425.041107,321.538049,230.649034,170.302931,77.985438,68.011296,116.488682,202.397998,261.162046,334.325446,383.152555,261.150876,199.052011,140.945067,67.114319,0.000000,121.606200,179.189606,247.457364,346.116542,409.042642,289.652999,221.522411,130.404069,58.786317,50.058172,116.606351,202.624188,252.943909,316.028144,404.644161,287.201867,217.954003,182.769684,139.793225,165.356536,187.961833,219.853030,295.446524,382.088193,407.158223,339.716601,284.055641,250.807504,213.974204,200.024995,256.256539,274.583937,316.092610,422.690161,456.482002,389.035000,327.008636,307.535258,288.826249,273.446122,300.538764,335.760109,386.289543,452.706135,529.296531,429.900476,426.597126,396.664980,355.081873,389.861874,406.262924,429.502275,462.664470,518.430926,571.728449
45,537.179780,500.548679,415.496103,397.933850,332.135906,320.916109,296.826987,325.649777,333.629080,397.173168,501.419688,425.840528,344.543414,334.263061,246.232447,224.476263,219.284297,256.445302,317.289243,353.797328,429.928881,371.827760,290.254251,253.941215,198.002895,147.521767,187.354927,184.879117,271.332926,319.354789,440.669361,349.467892,285.472063,184.903650,117.081179,104.552538,124.753878,148.666994,225.257982,267.946867,382.721892,319.920639,262.179986,187.565039,121.606200,0.000000,64.970291,128.686088,224.548321,287.725329,406.358173,337.567335,246.533095,164.672788,125.969904,69.369171,92.691008,137.517913,196.549730,283.737165,398.239370,323.126565,279.926423,215.031528,188.624231,158.238670,146.212583,197.370386,269.017429,291.275715,430.358689,365.115367,316.586633,266.151139,209.809986,208.058893,201.242029,227.984330,318.257069,350.959902,470.461413,397.698551,366.017273,307.508643,268.712654,265.113751,276.769654,308.768677,363.265689,430.857884,497.612353,483.586134,438.746684,376.506362,382.286513,382.427114,384.210292,386.106242,433.780574,475.143369
46,564.233178,525.109663,433.108434,407.103750,328.093336,305.047161,262.869673,283.229700,281.034469,338.288827,535.494447,461.343459,369.039458,352.698136,246.971452,214.764459,191.204835,205.307441,259.574365,291.392998,474.609568,410.019326,326.766516,275.457943,219.175141,141.582426,149.367325,128.227029,207.421913,254.389936,489.582356,398.799637,332.251132,231.030649,154.476253,117.726336,81.185620,83.978698,160.322306,204.702041,437.451910,378.046350,316.331225,246.285937,179.189606,64.970291,0.000000,69.048405,173.088417,233.238219,467.838322,399.232014,307.870150,227.415171,190.185286,128.074290,95.726508,118.166385,160.148078,238.851486,461.594534,387.302610,344.667290,279.908246,248.703570,206.573658,173.760340,196.411175,243.078060,259.501121,495.291766,429.718714,380.085479,328.552129,265.972498,243.095487,221.686133,234.084907,302.310872,332.597547,534.849105,461.244927,428.124278,362.252388,317.840859,302.294595,300.736422,318.435823,360.930909,418.168095,560.318011,544.566401,497.006228,430.431758,426.584152,420.070185,411.332868,393.422490,433.440542,463.359991
